Dia,Hora,FOZIB_MW,PVLARRQ_MW,CPVPVL_MW,XESTR_MW,XTRIO_MW
7,04:30,694.0,1101.0,40.0,200.0,3498.0
7,05:00,694.0,1101.0,40.0,2000.0,1776.0
7,05:30,694.0,1102.0,40.0,2000.0,1964.0
7,06:00,694.0,1102.0,40.0,200.0,3990.0
7,06:30,694.0,1102.0,40.0,385.0,4000.0
7,07:00,694.0,1103.0,40.0,371.0,4000.0
7,07:30,694.0,1103.0,40.0,276.0,4000.0
7,08:00,243.0,1104.0,40.0,200.0,3718.0
7,08:30,243.0,344.0,800.0,2000.0,1807.0
7,09:00,243.0,1104.0,40.0,200.0,3536.0
7,09:30,243.0,1105.0,40.0,200.0,3482.0
7,10:00,191.0,345.0,800.0,2000.0,1626.0
7,10:30,323.0,1105.0,40.0,200.0,3372.0
7,11:00,611.0,346.0,800.0,2000.0,1569.0
7,11:30,964.0,1106.0,40.0,2000.0,1476.0
7,12:00,1145.0,726.0,420.0,2000.0,1513.0
7,12:30,1145.0,1107.0,40.0,200.0,3188.0
7,13:00,1146.0,727.0,420.0,2000.0,1099.0
7,13:30,947.0,1108.0,40.0,200.0,2672.0
7,14:00,582.0,1108.0,40.0,2000.0,855.0
7,14:30,1706.0,728.0,420.0,2000.0,733.0
7,15:00,1514.0,1109.0,40.0,200.0,2458.0
7,15:30,2436.0,1109.0,40.0,2000.0,801.0
7,16:00,2868.0,349.0,800.0,200.0,2886.0
7,16:30,2782.0,730.0,420.0,200.0,3210.0
7,17:00,2732.0,1110.0,40.0,200.0,3644.0
7,17:30,3198.0,1110.0,40.0,2000.0,2222.0
7,18:00,3702.0,1259.0,40.0,649.0,4000.0
7,18:30,4431.0,918.0,420.0,2000.0,2810.0
7,19:00,4332.0,914.0,420.0,2000.0,2902.0
7,19:30,3321.0,530.0,800.0,2000.0,3066.0
7,20:00,3411.0,1286.0,40.0,755.0,4000.0
7,20:30,3570.0,1282.0,40.0,455.0,4000.0
7,21:00,3594.0,1278.0,40.0,200.0,3930.0
7,21:30,3258.0,1275.0,40.0,2000.0,1776.0
7,22:00,3681.0,732.0,420.0,200.0,3162.0
7,22:30,3345.0,352.0,800.0,200.0,2852.0
7,23:00,4014.0,1113.0,40.0,200.0,2702.0
7,23:30,3105.0,353.0,800.0,2000.0,486.0
8,00:00,746.0,734.0,420.0,200.0,200.0
8,00:30,807.0,1114.0,40.0,200.0,200.0
8,01:00,748.0,1114.0,40.0,200.0,200.0
8,01:30,1043.0,1115.0,40.0,200.0,200.0
8,02:00,987.0,1115.0,40.0,200.0,200.0
8,02:30,1369.0,356.0,800.0,200.0,200.0
8,03:00,1956.0,1116.0,40.0,200.0,200.0
8,03:30,2134.0,1117.0,40.0,200.0,200.0
8,04:00,1878.0,975.84,34.72,200.0,200.0
8,04:30,1826.0,1118.0,40.0,200.0,200.0
8,05:00,1682.0,1118.0,40.0,200.0,200.0
8,05:30,1552.0,988.0,170.0,200.0,226.0
8,06:00,1191.0,1119.0,40.0,200.0,200.0
8,06:30,1114.0,1119.0,40.0,200.0,200.0
8,07:00,694.0,990.0,170.0,200.0,200.0
8,07:30,694.0,1120.0,40.0,200.0,200.0
8,08:00,694.0,1121.0,40.0,200.0,200.0
8,08:30,694.0,861.0,300.0,200.0,200.0
8,09:00,822.0,992.0,170.0,200.0,200.0
8,09:30,1005.0,862.0,300.0,200.0,200.0
8,10:00,1408.0,992.0,170.0,200.0,200.0
8,10:30,1512.0,993.0,170.0,200.0,200.0
8,11:00,1365.0,1123.0,40.0,200.0,200.0
8,11:30,1482.0,1124.0,40.0,200.0,200.0
8,12:00,1309.0,1124.0,40.0,200.0,200.0
8,12:30,1594.0,1125.0,40.0,200.0,200.0
8,13:00,1474.0,865.0,300.0,200.0,200.0
8,13:30,1632.0,1126.0,40.0,200.0,200.0
8,14:00,1437.0,1126.0,40.0,200.0,200.0
8,14:30,1246.0,1126.0,40.0,200.0,1188.0
8,15:00,1056.0,1127.0,40.0,200.0,2044.0
8,15:30,955.0,1127.0,40.0,200.0,1725.0
8,16:00,1159.0,1128.0,40.0,200.0,398.0
8,16:30,836.0,1128.0,40.0,200.0,1051.0
8,17:00,1784.0,1129.0,40.0,200.0,913.0
8,17:30,2394.0,1129.0,40.0,1148.0,200.0
8,18:00,2410.0,1129.0,40.0,200.0,2742.0
8,18:30,2830.0,999.0,170.0,200.0,2862.0
8,19:00,2410.0,1129.0,40.0,200.0,3980.0
8,19:30,2410.0,1130.0,40.0,200.0,2934.0
8,20:00,2410.0,1130.0,40.0,200.0,3746.0
8,20:30,2410.0,1130.0,40.0,200.0,2330.0
8,21:00,2410.0,1130.0,40.0,200.0,3456.0
8,21:30,2410.0,1130.0,40.0,200.0,2708.0
8,22:00,2862.0,1131.0,40.0,200.0,2038.0
8,22:30,2862.0,1131.0,40.0,200.0,894.0
8,23:00,2698.0,713.0,40.0,495.0,200.0
8,23:30,2862.0,1131.0,40.0,200.0,242.0
9,00:00,1744.0,1133.0,40.0,200.0,200.0
9,00:30,1510.0,1132.0,40.0,200.0,200.0
9,01:00,1594.0,1132.0,40.0,200.0,200.0
9,01:30,1878.0,396.0,800.0,200.0,200.0
9,02:00,2184.0,398.0,800.0,200.0,200.0
9,02:30,2322.0,1160.0,40.0,200.0,200.0
9,03:00,2496.0,402.0,800.0,200.0,200.0
9,03:30,2658.0,1164.0,40.0,200.0,200.0
9,04:00,2434.0,1166.0,40.0,200.0,200.0
9,04:30,2456.0,1167.0,40.0,200.0,200.0
9,05:00,2262.0,1169.0,40.0,200.0,200.0
9,05:30,1886.0,1171.0,40.0,200.0,200.0
9,06:00,1788.0,1135.0,40.0,200.0,200.0
9,06:30,1952.0,1135.0,40.0,200.0,200.0
9,07:00,1390.0,1136.0,40.0,200.0,902.0
9,07:30,1227.0,1136.0,40.0,200.0,966.0
9,08:00,694.0,1137.0,40.0,200.0,2554.0
9,08:30,694.0,1137.0,40.0,200.0,2630.0
9,09:00,880.0,1138.0,40.0,200.0,2414.0
9,09:30,1010.0,1138.0,40.0,200.0,2680.0
9,10:00,953.0,1138.0,40.0,341.0,4000.0
9,10:30,1059.0,1139.0,40.0,545.0,4000.0
9,11:00,1110.0,1139.0,40.0,200.0,3020.0
9,11:30,1358.0,1140.0,40.0,200.0,2802.0
9,12:00,1289.0,1140.0,40.0,200.0,3904.0
9,12:30,1554.0,1140.0,40.0,200.0,3716.0
9,13:00,1636.0,1141.0,40.0,200.0,2970.0
9,13:30,1902.0,1141.0,40.0,200.0,2766.0
9,14:00,1878.0,1142.0,40.0,200.0,2292.0
9,14:30,1764.0,1142.0,40.0,200.0,2522.0
9,15:00,1768.0,1143.0,40.0,200.0,2432.0
9,15:30,1257.0,1143.0,40.0,200.0,3380.0
9,16:00,694.0,1143.0,40.0,200.0,2676.0
9,16:30,694.0,1144.0,40.0,200.0,3956.0
9,17:00,1230.0,764.0,420.0,579.0,200.0
9,17:30,1284.0,765.0,420.0,1356.0,200.0
9,18:00,2410.0,765.0,420.0,1281.0,200.0
9,18:30,2410.0,765.0,420.0,2122.0,200.0
9,19:00,2410.0,766.0,420.0,1427.0,200.0
9,19:30,2410.0,766.0,420.0,1573.0,200.0
9,20:00,2410.0,767.0,420.0,1440.0,200.0
9,20:30,2410.0,767.0,420.0,1127.0,200.0
9,21:00,2410.0,768.0,420.0,978.0,200.0
9,21:30,2410.0,388.0,800.0,681.0,200.0
9,22:00,2862.0,1149.0,40.0,200.0,510.0
9,22:30,2582.0,1149.0,40.0,200.0,359.0
9,23:00,2380.0,732.0,40.0,200.0,412.0
9,23:30,2064.0,1150.0,40.0,200.0,331.0
10,00:00,1315.0,391.0,800.0,241.0,200.0
10,00:30,1175.0,1153.0,40.0,200.0,221.0
10,01:00,1016.0,1158.0,40.0,200.0,302.0
10,01:30,694.0,782.0,420.0,350.0,200.0
10,02:00,750.0,407.0,800.0,200.0,404.0
10,02:30,694.0,1171.0,40.0,495.0,200.0
10,03:00,1050.0,415.0,800.0,200.0,617.0
10,03:30,1109.0,1179.0,40.0,678.0,200.0
10,04:00,1364.0,1301.0,40.0,200.0,823.0
10,04:30,1470.0,1326.0,40.0,200.0,892.0
10,05:00,1353.0,1326.0,40.0,200.0,947.0
10,05:30,1078.0,1326.0,40.0,200.0,1144.0
10,06:00,694.0,423.0,800.0,200.0,1401.0
10,06:30,694.0,908.0,420.0,1563.0,200.0
10,07:00,694.0,1319.0,40.0,200.0,1452.0
10,07:30,694.0,559.0,800.0,1406.0,200.0
10,08:00,243.0,1319.0,40.0,200.0,1007.0
10,08:30,243.0,1319.0,40.0,200.0,1160.0
10,09:00,243.0,1319.0,40.0,978.0,200.0
10,09:30,243.0,559.0,800.0,1407.0,200.0
10,10:00,191.0,1319.0,40.0,200.0,1111.0
10,10:30,191.0,1319.0,40.0,200.0,1812.0
10,11:00,191.0,1319.0,40.0,200.0,2376.0
10,11:30,191.0,1319.0,40.0,200.0,1890.0
10,12:00,191.0,1319.0,40.0,200.0,3232.0
10,12:30,191.0,1319.0,40.0,200.0,3210.0
10,13:00,191.0,1331.0,40.0,1115.0,4000.0
10,13:30,191.0,1331.0,40.0,1476.0,4000.0
10,14:00,191.0,1294.0,40.0,1699.0,4000.0
10,14:30,191.0,1319.0,40.0,1111.0,4000.0
10,15:00,191.0,1331.0,40.0,200.0,3868.0
10,15:30,191.0,1331.0,40.0,259.0,4000.0
10,16:00,2060.0,1294.0,40.0,1864.0,200.0
10,16:30,1542.0,1319.0,40.0,200.0,2306.0
10,17:00,2390.0,1319.0,40.0,200.0,3048.0
10,17:30,3126.0,1319.0,40.0,200.0,3426.0
10,18:00,4437.0,1492.0,40.0,200.0,3702.0
10,18:30,4434.0,1516.0,40.0,200.0,3916.0
10,19:00,4434.0,1419.0,40.0,200.0,3984.0
10,19:30,4431.0,1508.0,40.0,471.0,4000.0
10,20:00,4482.0,1305.0,40.0,200.0,3832.0
10,20:30,4479.0,938.0,420.0,200.0,3514.0
10,21:00,4479.0,1318.0,40.0,200.0,3952.0
10,21:30,4476.0,980.0,420.0,200.0,2656.0
10,22:00,4023.0,1318.0,40.0,200.0,3476.0
10,22:30,4446.0,558.0,800.0,2214.0,200.0
10,23:00,3081.0,1331.0,40.0,200.0,2036.0
10,23:30,3021.0,926.0,420.0,200.0,1734.0
11,00:00,694.0,916.0,40.0,200.0,200.0
11,00:30,694.0,160.0,800.0,200.0,200.0
11,01:00,694.0,923.0,40.0,200.0,200.0
11,01:30,694.0,927.0,40.0,200.0,200.0
11,02:00,694.0,170.0,800.0,200.0,200.0
11,02:30,694.0,933.0,40.0,200.0,200.0
11,03:00,694.0,936.0,40.0,200.0,200.0
11,03:30,694.0,939.0,40.0,200.0,200.0
11,04:00,694.0,942.0,40.0,200.0,200.0
11,04:30,694.0,185.0,800.0,200.0,535.0
11,05:00,694.0,568.0,420.0,200.0,546.0
11,05:30,694.0,950.0,40.0,200.0,1157.0
11,06:00,694.0,193.0,800.0,1635.0,200.0
11,06:30,694.0,195.0,800.0,2022.0,200.0
11,07:00,1640.0,1376.0,40.0,1500.0,4000.0
