Dia,Hora,EXP_NEN,EXP_NESE,EXP_NE,EXP_SULSECO,EXP_NS
8,13:30,5699.3,7269.599999999999,12968.9,4643.5,2768.5
8,14:00,5798.8,7613.7,13412.5,4916.400000000001,3019.7
8,14:30,6369.6,7216.4,13586.0,6166.3,2308.5
8,15:00,6507.7,7782.400000000001,14290.1,4719.6,2651.9
8,15:30,6424.4,6798.099999999999,13222.5,7465.099999999999,1799.3
8,16:00,5152.4,7857.6,13010.0,4853.1,3449.1000000000004
8,16:30,4636.3,8147.0,12783.3,3480.4,3952.3999999999996
8,17:00,3800.7,6836.3,10637.0,5100.9,3201.6
8,17:30,3862.1,7654.4,11516.5,3407.7999999999997,3745.6000000000004
8,18:00,3638.5,7980.099999999999,11618.6,1672.7,4083.2
8,18:30,3674.6,7967.7,11642.3,1912.3,4083.1
8,19:00,4431.3,8279.4,12710.7,1021.0999999999999,3863.9
8,19:30,4016.0,8331.9,12347.9,1084.3,4207.7
8,20:00,4725.0,8242.7,12967.699999999999,1304.8999999999999,3620.3999999999996
8,20:30,4562.0,8258.3,12820.3,1544.6,3699.1000000000004
8,21:00,4991.3,8273.0,13264.3,1607.7,3526.7
8,21:30,5016.200000000001,8195.7,13211.9,1495.2,3517.1
8,22:00,4769.2,7849.7,12618.9,3050.8,3199.0
8,22:30,4398.0,7897.2,12295.2,4331.7,3506.1000000000004
8,23:00,3864.1000000000004,8151.299999999999,12015.4,1886.1000000000001,3965.4
8,23:30,3705.4,7982.900000000001,11688.300000000001,1723.3000000000002,3966.8
9,00:00,4806.4,6924.5,11730.9,6247.8,2038.1
9,00:30,4836.3,7573.2,12409.5,4994.7,2633.7
9,01:00,5029.9,7034.900000000001,12064.8,5746.0,1976.0
9,01:30,5199.8,6798.9,11998.7,4640.9,1633.8000000000002
9,02:00,4682.1,6738.8,11420.9,2946.7000000000003,2019.0
9,02:30,4843.3,6341.599999999999,11184.9,4172.4,1522.6
9,03:00,4082.2,6345.6,10427.8,2482.8,1974.1999999999998
9,03:30,4126.7,6290.6,10417.3,1799.3,1917.8000000000002
9,04:00,4106.2,5801.7,9907.9,3330.0,1508.5
9,04:30,4086.2,5620.6,9706.8,3613.7999999999997,1332.1
9,05:00,4111.0,6224.1,10335.1,2234.0,1981.8000000000002
9,05:30,4241.4,5786.2,10027.6,3868.6,1412.8
9,06:00,4579.0,6434.2,11013.2,2956.7,1871.3
9,06:30,4067.2,6582.2,10649.4,1350.2,2049.1
9,07:00,6000.8,7540.9,13541.7,3675.1,1592.9
9,07:30,6035.5,7628.0,13663.5,3367.7,1730.1
9,08:00,7119.4,7041.5,14160.9,5059.5,427.4
9,08:30,7131.5,8093.5,15225.0,2207.4,1476.1
9,09:00,7011.7,7568.599999999999,14580.3,3886.7000000000003,1009.4
9,09:30,7127.2,7960.9,15088.1,2806.0,1326.1000000000001
9,10:00,8257.3,7514.1,15771.4,3977.0,337.2
9,10:30,8229.1,7741.8,15970.9,3475.2,545.0
9,11:00,7469.7,7679.099999999999,15148.8,3095.4,1493.8000000000002
9,11:30,7425.6,6812.0,14237.6,5183.0,719.3000000000001
9,12:00,8089.8,7102.4,15192.2,4480.8,624.8
9,12:30,7974.3,7557.5,15531.8,3302.6,1092.6
9,13:00,7709.0,6674.599999999999,14383.6,5289.6,546.8
9,13:30,7623.1,6810.7,14433.8,4691.0,695.3
9,14:00,7166.4,7697.400000000001,14863.8,3076.2,1631.0
9,14:30,7144.5,7286.6,14431.1,4276.5,1213.8999999999999
9,15:00,7277.9,6062.6,13340.5,6959.5,-58.900000000000006
