Dia,Hora,FOZIB_MW,PVLARRQ_MW,CPVPVL_MW,XESTR_MW,XTRIO_MW
6,00:00,3978.0,1191.0,40.0,200.0,1263.0
6,00:30,3978.0,1192.0,40.0,1315.0,200.0
6,01:00,3978.0,1193.0,40.0,1369.0,200.0
6,01:30,3978.0,1194.0,40.0,200.0,1457.0
6,02:00,3993.0,435.0,800.0,1491.0,200.0
6,02:30,3993.0,1196.0,40.0,1552.0,200.0
6,03:00,3993.0,1197.0,40.0,200.0,1619.0
6,03:30,3993.0,438.0,800.0,200.0,1706.0
6,04:00,4005.0,1814.0,40.0,1776.0,200.0
6,04:30,3996.0,1812.0,40.0,200.0,1867.0
6,05:00,4026.0,1782.0,40.0,200.0,1948.0
6,05:30,4026.0,1754.0,40.0,200.0,2046.0
6,06:00,4005.0,1114.0,40.0,200.0,2336.0
6,06:30,3996.0,1115.0,40.0,200.0,2594.0
6,07:00,3717.0,1116.0,40.0,200.0,2546.0
6,07:30,3996.0,1118.0,40.0,200.0,2394.0
6,08:00,3546.0,1119.0,40.0,1990.0,200.0
6,08:30,3546.0,1120.0,40.0,2000.0,208.0
6,09:00,3546.0,1121.0,40.0,200.0,1956.0
6,09:30,3546.0,742.0,420.0,1874.0,200.0
6,10:00,3495.0,1123.0,40.0,200.0,1830.0
6,10:30,3495.0,364.0,800.0,1823.0,200.0
6,11:00,3495.0,1125.0,40.0,200.0,1966.0
6,11:30,3495.0,746.0,420.0,1980.0,200.0
6,12:00,3495.0,1127.0,40.0,200.0,1996.0
6,12:30,3495.0,1128.0,40.0,200.0,1900.0
6,13:00,3498.0,749.0,420.0,1684.0,200.0
6,13:30,3498.0,1130.0,40.0,200.0,1501.0
6,14:00,3498.0,1131.0,40.0,200.0,1463.0
6,14:30,3465.0,752.0,420.0,200.0,1355.0
6,15:00,3465.0,372.0,800.0,1663.0,200.0
6,15:30,3804.0,1132.0,40.0,1920.0,200.0
6,16:00,4200.0,1382.0,40.0,200.0,2636.0
6,16:30,4689.0,616.0,800.0,200.0,2748.0
6,17:00,4689.0,991.0,420.0,2000.0,1606.0
6,17:30,4689.0,605.0,800.0,2000.0,1908.0
6,18:00,4689.0,1714.0,40.0,2000.0,2864.0
6,18:30,4689.0,1453.0,40.0,1121.0,4000.0
6,19:00,4689.0,1738.0,40.0,1339.0,4000.0
6,19:30,4689.0,1710.0,40.0,1419.0,4000.0
6,20:00,4743.0,950.0,800.0,1225.0,4000.0
6,20:30,4743.0,1330.0,420.0,2000.0,2698.0
6,21:00,4743.0,1329.0,420.0,2000.0,2314.0
6,21:30,4743.0,1007.0,420.0,2000.0,1862.0
6,22:00,4743.0,892.0,420.0,2000.0,1082.0
6,22:30,4743.0,1042.0,420.0,2000.0,818.0
6,23:00,4743.0,1335.0,420.0,2000.0,592.0
6,23:30,4743.0,1337.0,420.0,2000.0,359.0
7,00:00,4170.0,431.0,800.0,1545.0,200.0
7,00:30,4170.0,432.0,800.0,1304.0,200.0
7,01:00,4170.0,1192.0,40.0,1288.0,200.0
7,01:30,4170.0,1193.0,40.0,200.0,1374.0
7,02:00,4173.0,434.0,800.0,1497.0,200.0
7,02:30,4173.0,435.0,800.0,1574.0,200.0
7,03:00,4185.0,436.0,800.0,200.0,1668.0
7,03:30,4185.0,1196.0,40.0,1758.0,200.0
7,04:00,4185.0,892.0,800.0,200.0,1823.0
7,04:30,4188.0,1818.0,40.0,1888.0,200.0
7,05:00,4182.0,1788.0,40.0,200.0,1956.0
7,05:30,4173.0,1758.0,40.0,200.0,2146.0
7,06:00,4173.0,1116.0,40.0,200.0,2368.0
7,06:30,4173.0,1117.0,40.0,200.0,2570.0
7,07:00,4173.0,1118.0,40.0,200.0,2576.0
7,07:30,4173.0,1119.0,40.0,200.0,2460.0
7,08:00,3723.0,1120.0,40.0,200.0,2040.0
7,08:30,3723.0,741.0,420.0,1920.0,200.0
7,09:00,3723.0,1122.0,40.0,200.0,1944.0
7,09:30,3723.0,1123.0,40.0,200.0,1900.0
7,10:00,3672.0,364.0,800.0,1844.0,200.0
7,10:30,3672.0,1125.0,40.0,200.0,1768.0
7,11:00,3666.0,746.0,420.0,1734.0,200.0
7,11:30,3666.0,1127.0,40.0,200.0,1724.0
7,12:00,3666.0,368.0,800.0,1716.0,200.0
7,12:30,3666.0,1129.0,40.0,200.0,1578.0
7,13:00,3666.0,369.0,800.0,200.0,1520.0
7,13:30,3660.0,1130.0,40.0,200.0,1773.0
7,14:00,3660.0,1131.0,40.0,1858.0,200.0
7,14:30,3660.0,751.0,420.0,1753.0,200.0
7,15:00,3660.0,1131.0,40.0,200.0,1694.0
7,15:30,3663.0,1132.0,40.0,1893.0,200.0
7,16:00,3789.0,981.0,420.0,200.0,2218.0
7,16:30,3789.0,1355.0,40.0,200.0,2622.0
7,17:00,4008.0,1349.0,40.0,200.0,3056.0
7,17:30,3789.0,1344.0,40.0,2000.0,1633.0
7,18:00,4689.0,650.0,800.0,200.0,3752.0
7,18:30,4689.0,1332.0,420.0,212.0,4000.0
7,19:00,4689.0,1710.0,40.0,2000.0,2302.0
7,19:30,4689.0,1710.0,40.0,200.0,3768.0
7,20:00,4743.0,1710.0,40.0,2000.0,1632.0
7,20:30,4743.0,1329.0,40.0,2000.0,1283.0
7,21:00,4743.0,945.0,420.0,2000.0,930.0
7,21:30,4287.0,1263.0,420.0,200.0,2348.0
7,22:00,3852.0,513.0,800.0,200.0,1910.0
7,22:30,3828.0,922.0,420.0,200.0,1559.0
7,23:00,4743.0,918.0,420.0,1815.0,200.0
7,23:30,4170.0,1716.0,40.0,1752.0,200.0
8,00:00,5193.0,1138.0,40.0,200.0,200.0
8,00:30,4299.0,1139.0,40.0,200.0,200.0
8,01:00,4302.0,1139.0,40.0,200.0,200.0
8,01:30,4302.0,380.0,800.0,200.0,200.0
8,02:00,4353.0,1140.0,40.0,200.0,200.0
8,02:30,4353.0,1140.0,40.0,200.0,200.0
8,03:00,4353.0,1141.0,40.0,200.0,200.0
8,03:30,4455.0,1141.0,40.0,200.0,200.0
8,04:00,4455.0,1142.0,40.0,200.0,200.0
8,04:30,4458.0,1142.0,40.0,200.0,200.0
8,05:00,4458.0,1142.0,40.0,200.0,200.0
8,05:30,4458.0,883.0,300.0,200.0,200.0
8,06:00,4458.0,1143.0,40.0,200.0,200.0
8,06:30,4458.0,1144.0,40.0,200.0,200.0
8,07:00,4461.0,1144.0,40.0,200.0,200.0
8,07:30,4461.0,1144.0,40.0,200.0,200.0
8,08:00,4461.0,1145.0,40.0,200.0,200.0
8,08:30,4509.0,885.0,300.0,200.0,200.0
8,09:00,4509.0,1016.0,170.0,200.0,200.0
8,09:30,4509.0,886.0,300.0,200.0,200.0
8,10:00,4512.0,1017.0,170.0,200.0,200.0
8,10:30,4515.0,1017.0,170.0,200.0,200.0
8,11:00,4518.0,1147.0,40.0,200.0,200.0
8,11:30,4548.0,1148.0,40.0,200.0,200.0
8,12:00,4524.0,1148.0,40.0,200.0,200.0
8,12:30,4527.0,1149.0,40.0,200.0,200.0
8,13:00,4530.0,889.0,300.0,200.0,200.0
8,13:30,4533.0,1149.0,40.0,200.0,200.0
8,14:00,4659.0,1150.0,40.0,200.0,200.0
8,14:30,4662.0,890.0,300.0,200.0,200.0
8,15:00,4518.0,1021.0,170.0,200.0,200.0
8,15:30,4602.0,1151.0,40.0,200.0,200.0
8,16:00,4710.0,1151.0,40.0,200.0,200.0
8,16:30,4716.0,1152.0,40.0,200.0,200.0
8,17:00,5193.0,1152.0,40.0,200.0,200.0
8,17:30,5193.0,1152.0,40.0,200.0,200.0
8,18:00,4743.0,1152.0,40.0,200.0,200.0
8,18:30,4743.0,1153.0,40.0,200.0,200.0
8,19:00,4743.0,1162.0,40.0,200.0,200.0
8,19:30,4743.0,1034.0,170.0,200.0,200.0
8,20:00,4743.0,1153.0,40.0,200.0,200.0
8,20:30,4743.0,1153.0,40.0,200.0,200.0
8,21:00,4743.0,1153.0,40.0,200.0,200.0
8,21:30,4743.0,736.0,40.0,200.0,200.0
8,22:00,5193.0,1024.0,170.0,200.0,200.0
8,22:30,5193.0,894.0,300.0,200.0,200.0
8,23:00,5193.0,737.0,40.0,200.0,200.0
8,23:30,5193.0,1154.0,40.0,200.0,200.0
9,00:00,4308.0,471.0,800.0,200.0,200.0
9,00:30,4308.0,1184.0,40.0,200.0,200.0
9,01:00,4302.0,1186.0,40.0,200.0,200.0
9,01:30,2656.0,428.0,800.0,200.0,200.0
9,02:00,2706.0,429.0,800.0,200.0,200.0
9,02:30,2726.0,1191.0,40.0,200.0,200.0
9,03:00,2728.0,433.0,800.0,200.0,200.0
9,03:30,2728.0,1294.0,40.0,200.0,200.0
9,04:00,2730.0,1337.0,40.0,200.0,200.0
9,04:30,2774.0,1333.0,40.0,200.0,200.0
9,05:00,2774.0,1330.0,40.0,200.0,200.0
9,05:30,2776.0,1306.0,40.0,200.0,200.0
9,06:00,2780.0,1183.0,40.0,200.0,200.0
9,06:30,2782.0,1185.0,40.0,200.0,200.0
9,07:00,810.0,1155.0,40.0,200.0,2144.0
9,07:30,834.0,1155.0,40.0,200.0,2082.0
9,08:00,694.0,1155.0,40.0,200.0,3532.0
9,08:30,694.0,1155.0,40.0,200.0,3080.0
9,09:00,962.28,746.05,40.0,136.74,1371.76
9,09:30,1081.0,1156.0,40.0,200.0,2352.0
9,10:00,1015.0,1156.0,40.0,200.0,3676.0
9,10:30,1096.0,1156.0,40.0,200.0,3894.0
9,11:00,820.0,1156.0,40.0,200.0,3412.0
9,11:30,897.0,1156.0,40.0,536.0,4000.0
9,12:00,924.0,1156.0,40.0,1345.0,4000.0
9,12:30,1186.0,1157.0,40.0,1127.0,4000.0
9,13:00,1269.0,1157.0,40.0,566.0,4000.0
9,13:30,1333.0,1157.0,40.0,714.0,4000.0
9,14:00,1254.0,1157.0,40.0,905.0,4000.0
9,14:30,2202.0,1157.0,40.0,490.0,4000.0
9,15:00,694.0,157.0,800.0,1500.0,4000.0
9,15:30,2220.0,1229.0,40.0,1325.0,4000.0
9,16:00,2728.0,1230.0,40.0,200.0,1399.0
9,16:30,2912.0,1252.0,40.0,200.0,692.0
9,17:00,4809.0,872.0,420.0,200.0,200.0
9,17:30,5193.0,872.0,420.0,200.0,200.0
9,18:00,4743.0,872.0,420.0,200.0,200.0
9,18:30,4743.0,872.0,420.0,200.0,200.0
9,19:00,4743.0,872.0,420.0,200.0,200.0
9,19:30,4743.0,898.0,420.0,200.0,200.0
9,20:00,4743.0,850.0,420.0,200.0,200.0
9,20:30,4743.0,1005.0,420.0,200.0,200.0
9,21:00,4743.0,847.0,420.0,200.0,200.0
9,21:30,4743.0,468.0,800.0,200.0,200.0
9,22:00,5193.0,1229.0,40.0,200.0,200.0
9,22:30,5193.0,1229.0,40.0,200.0,200.0
9,23:00,5193.0,813.0,40.0,200.0,200.0
9,23:30,5193.0,1231.0,40.0,200.0,200.0
10,00:00,5193.0,627.0,800.0,200.0,200.0
10,00:30,4560.0,1383.0,40.0,200.0,200.0
10,01:00,4545.0,1379.0,40.0,200.0,200.0
10,01:30,4545.0,1375.0,40.0,200.0,200.0
10,02:00,4554.0,611.0,800.0,200.0,200.0
10,02:30,4554.0,1236.0,40.0,200.0,200.0
10,03:00,4554.0,608.0,800.0,200.0,200.0
10,03:30,4602.0,1365.0,40.0,200.0,200.0
10,04:00,4605.0,1361.0,40.0,200.0,200.0
10,04:30,5193.0,1358.0,40.0,200.0,200.0
10,05:00,5193.0,1355.0,40.0,200.0,200.0
10,05:30,5193.0,1351.0,40.0,200.0,200.0
10,06:00,5193.0,398.0,800.0,200.0,200.0
10,06:30,5193.0,778.0,420.0,200.0,200.0
10,07:00,5193.0,1158.0,40.0,200.0,200.0
10,07:30,5193.0,779.0,420.0,200.0,200.0
10,08:00,4743.0,1159.0,40.0,200.0,200.0
10,08:30,4743.0,1159.0,40.0,200.0,200.0
10,09:00,4743.0,1160.0,40.0,200.0,200.0
10,09:30,4743.0,780.0,420.0,200.0,200.0
10,10:00,4689.0,1160.0,40.0,200.0,200.0
10,10:30,4689.0,780.0,420.0,200.0,200.0
10,11:00,4689.0,781.0,420.0,200.0,200.0
10,11:30,4689.0,781.0,420.0,200.0,200.0
10,12:00,4689.0,781.0,420.0,200.0,200.0
10,12:30,4689.0,1162.0,40.0,200.0,200.0
10,13:00,4689.0,1162.0,40.0,200.0,200.0
10,13:30,4689.0,1162.0,40.0,200.0,200.0
10,14:00,4689.0,1163.0,40.0,200.0,200.0
10,14:30,4689.0,403.0,800.0,200.0,200.0
10,15:00,4689.0,1163.0,40.0,200.0,200.0
10,15:30,4689.0,1163.0,40.0,200.0,200.0
10,16:00,4689.0,1164.0,40.0,200.0,935.0
10,16:30,4689.0,784.0,420.0,200.0,1255.0
10,17:00,4689.0,1272.0,40.0,200.0,1454.0
10,17:30,4689.0,1272.0,40.0,200.0,1838.0
10,18:00,4689.0,2038.0,40.0,200.0,2768.0
10,18:30,4689.0,2510.0,40.0,200.0,3060.0
10,19:00,4689.0,2240.0,40.0,200.0,3230.0
10,19:30,4689.0,2218.0,40.0,200.0,2922.0
10,20:00,4743.0,1992.0,40.0,200.0,2362.0
10,20:30,4743.0,1986.0,40.0,200.0,1994.0
10,21:00,4743.0,1626.0,40.0,200.0,1211.0
10,21:30,4743.0,1622.0,40.0,200.0,1162.0
10,22:00,4743.0,1012.0,420.0,200.0,742.0
10,22:30,4743.0,554.0,800.0,618.0,200.0
10,23:00,4743.0,1314.0,40.0,685.0,200.0
10,23:30,4743.0,851.0,420.0,200.0,740.0
11,00:00,5193.0,1387.0,40.0,200.0,200.0
11,00:30,4545.0,579.0,800.0,200.0,200.0
11,01:00,4548.0,1227.0,40.0,200.0,200.0
11,01:30,4548.0,1229.0,40.0,200.0,200.0
11,02:00,4554.0,470.0,800.0,200.0,200.0
11,02:30,4602.0,1385.0,40.0,200.0,200.0
11,03:00,4602.0,1381.0,40.0,200.0,200.0
11,03:30,4602.0,1377.0,40.0,200.0,200.0
11,04:00,4602.0,1373.0,40.0,200.0,200.0
11,04:30,4602.0,610.0,800.0,200.0,200.0
11,05:00,4605.0,986.0,420.0,200.0,200.0
11,05:30,4605.0,1363.0,40.0,200.0,200.0
