Dia,Hora,EXP_NEN,EXP_NESE,EXP_NE,EXP_SULSECO,EXP_NS
1,00:00,4330.8,5038.599999999999,9369.4,4173.2,168.0
1,00:30,4410.8,5005.0,9415.8,4649.3,184.8
1,01:00,4145.2,5119.4,9264.6,1003.1999999999999,273.6
1,01:30,4416.9,4995.8,9412.7,4649.5,298.7
1,02:00,4192.7,4945.1,9137.8,4576.7,352.4
1,02:30,4262.6,4773.0,9035.6,5214.900000000001,260.4
1,03:00,4393.3,5273.9,9667.199999999999,3766.5,501.1
1,03:30,4405.4,5060.2,9465.6,5365.7,439.3
1,04:00,4308.9,5347.3,9656.2,3611.8,567.7
1,04:30,4295.0,5391.7,9686.7,4349.7,653.1
1,05:00,3922.5,5265.1,9187.6,876.5,705.9
1,05:30,4548.6,4437.8,8986.4,5745.900000000001,-201.2
1,06:00,4753.6,5948.3,10701.9,3412.7,860.1
1,06:30,4655.0,5953.0,10608.0,3014.0,1006.2
1,07:00,6624.0,8315.6,14939.6,300.19999999999993,1923.1
1,07:30,6749.799999999999,7843.3,14593.099999999999,2860.1,1444.1
1,08:00,7855.0,8053.3,15908.3,777.3000000000001,1034.3
1,08:30,7967.9,7794.2,15762.1,2703.2999999999997,895.8
1,09:00,7356.3,7515.6,14871.9,3974.6,1140.8
1,09:30,7297.5,7802.4,15099.9,3086.3,1387.3000000000002
1,10:00,6556.9,8255.9,14812.8,1676.7,2263.9
1,10:30,6619.1,8027.900000000001,14647.0,3339.1,2119.5
1,11:00,5947.1,7803.1,13750.2,3235.1,2371.8
1,11:30,6124.6,7630.700000000001,13755.3,4480.3,2163.6
1,12:00,5618.7,7183.4,12802.1,4082.1000000000004,2016.9
1,12:30,5689.0,7116.400000000001,12805.4,4140.7,1948.3000000000002
1,13:00,5552.6,7280.8,12833.4,1426.8000000000002,2145.1
1,13:30,5590.5,6873.099999999999,12463.6,3820.2,1808.7
1,14:00,5507.5,6052.9,11560.4,5093.2,1281.9
1,14:30,5509.3,5532.3,11041.6,6073.7,837.4
1,15:00,5285.5,5541.8,10827.3,4706.5,866.0
1,15:30,5261.0,5630.0,10891.0,5159.2,945.8
1,16:00,5147.6,6171.4,11319.0,3765.2,1131.6
1,16:30,5118.8,5543.5,10662.300000000001,6505.5,652.9
1,17:00,4394.599999999999,5303.4,9698.0,4505.1,821.4
1,17:30,4009.9,4990.7,9000.6,5631.7,798.0
1,18:00,2940.8999999999996,5803.3,8744.2,2749.7,2207.7
1,18:30,2469.3,6205.6,8674.9,2267.9,2869.2
1,19:00,3300.0,6346.8,9646.8,2295.9,2513.7
1,19:30,3497.8,6304.7,9802.5,1468.6000000000001,2355.9
1,20:00,3808.3,6651.5,10459.8,808.6999999999999,2170.2
1,20:30,4360.900000000001,6313.6,10674.5,1148.6,1538.4
1,21:00,4671.4,6200.5,10871.9,1359.3,1160.5
1,21:30,4780.5,6220.7,11001.2,1275.6,1084.8
1,22:00,4728.8,5722.7,10451.5,6348.2,804.8
1,22:30,4466.5,5553.9,10020.4,3257.6,713.1
1,23:00,4624.4,5382.9,10007.3,4116.8,651.7
1,23:30,4454.6,5383.2,9837.8,1747.3999999999999,638.8
2,00:00,4901.5,5645.099999999999,10546.6,4697.8,743.6
2,00:30,5143.0,5915.7,11058.7,5653.7,740.1
2,01:00,5156.599999999999,5936.1,11092.7,5619.0,853.2
2,01:30,4857.1,6329.3,11186.4,1981.4,1195.6
2,02:00,4442.5,5604.9,10047.4,2133.9,1051.0
2,02:30,4483.9,5426.8,9910.7,4758.0,987.3
2,03:00,3573.0,4723.400000000001,8296.4,2609.4,1117.8
2,03:30,3488.5,4641.9,8130.4,4497.7,1079.8
2,04:00,3595.7999999999997,4988.7,8584.5,2038.2,966.1
2,04:30,3601.5,4912.1,8513.6,5535.2,994.2
2,05:00,3728.1,4857.1,8585.2,3975.1000000000004,903.5
2,05:30,3879.2,4608.3,8487.5,1985.8999999999999,603.5
2,06:00,4198.2,5306.7,9504.9,2873.5,1023.4
2,06:30,4210.1,5487.6,9697.7,2126.7000000000003,1209.5
2,07:00,5393.7,7393.7,12787.4,1959.2,2289.8
2,07:30,5463.5,7263.8,12727.300000000001,2682.9,2263.2
2,08:00,5300.9,7251.400000000001,12552.3,1985.4,2406.6
2,08:30,5378.1,6971.9,12350.0,3186.0,2245.5
2,09:00,5081.4,7491.2,12572.6,258.5000000000001,2660.2
2,09:30,5112.9,7383.3,12496.2,1965.2,2597.4
2,10:00,4910.8,6634.5,11545.300000000001,2967.2000000000003,2162.5
2,10:30,4819.7,6982.2,11801.9,806.4,2463.3
2,11:00,4517.9,6261.6,10779.5,2576.2999999999997,2163.5
2,11:30,4496.7,6420.7,10917.4,1149.9,2300.7
2,12:00,4387.8,5615.6,10003.4,3626.6,1853.0
2,12:30,4265.0,5794.9,10059.9,2065.7000000000003,2051.1
2,13:00,4634.4,4394.1,9028.5,7133.9,891.0
2,13:30,4480.1,5130.4,9610.5,4542.3,1497.3
2,14:00,4315.7,5157.099999999999,9472.8,2142.3,1621.6999999999998
2,14:30,4546.7,3932.0,8478.7,6566.1,533.8
2,15:00,4593.6,4869.5,9463.1,3954.9,1274.8
2,15:30,4594.799999999999,4733.9,9328.7,4410.0,1086.2
2,16:00,4149.2,3678.6,7827.8,5418.8,391.4
2,16:30,3980.8,3598.8,7579.6,5485.2,368.4
2,17:00,3183.3,3033.6,6216.9,6082.7,-20.1
2,17:30,2827.5,3056.5,5884.0,4895.9,78.60000000000001
2,18:00,1847.4,4813.8,6661.2,1683.9,2009.1999999999998
2,18:30,1361.1,5187.7,6548.8,1430.7,2650.3
2,19:00,2228.4,5727.5,7955.900000000001,1336.1,2421.6
2,19:30,2638.8,5476.7,8115.5,1593.7,1952.5
2,20:00,3035.5,5915.7,8951.2,1815.1,1777.9
2,20:30,3185.1,6079.5,9264.6,1883.2,1837.6
2,21:00,2723.7,5336.9,8060.6,2194.3,1396.5
2,21:30,2501.6,4989.4,7491.0,2347.3,1276.6
2,22:00,2967.2,5054.5,8021.7,4396.2,1089.8
2,22:30,3350.1,5054.7,8404.8,4915.8,911.3
2,23:00,3427.0,4989.0,8416.0,5144.8,888.5
2,23:30,3377.1,5109.0,8486.1,2361.5,964.3
3,00:00,1982.3,4978.0,6960.3,1917.1,2024.9
3,00:30,1973.5,5015.3,6988.8,1348.2,2101.0
3,01:00,2030.4,4183.400000000001,6213.8,3722.9,1683.8999999999999
3,01:30,1795.2,4512.0,6307.2,2346.0,1927.9
3,02:00,1829.8,4082.8,5912.6,4508.2,1697.4
3,02:30,1864.8,4049.7,5914.5,4771.7,1675.8999999999999
3,03:00,1763.2,4488.1,6251.3,2859.7,1818.6999999999998
3,03:30,1654.8,4495.5,6150.3,2249.2000000000003,1886.0
3,04:00,2211.4,4889.1,7100.5,3890.4,1829.1
3,04:30,2160.2,5000.8,7161.0,3728.1,1907.8
3,05:00,2012.8000000000002,5426.2,7439.0,1305.1,2314.2
3,05:30,2437.4,5276.0,7713.4,3441.2999999999997,2050.5
3,06:00,2716.1,5002.6,7718.7,5280.6,1508.2
3,06:30,2432.6,5879.3,8311.9,2163.2000000000003,2420.2
3,07:00,3605.1,6928.099999999999,10533.2,4748.3,2781.4
3,07:30,3168.8,7305.8,10474.6,1916.8999999999999,3214.4
3,08:00,3383.0,8138.8,11521.8,1118.7,3650.2
3,08:30,3351.1,8096.3,11447.4,841.7,3631.5
3,09:00,3042.6,7601.5,10644.1,578.4,3309.1
3,09:30,2988.9,7493.400000000001,10482.300000000001,698.3000000000001,3244.8
3,10:00,2637.9,6443.6,9081.5,1507.8,2593.8
3,10:30,2642.8,6336.6,8979.4,1852.1999999999998,2612.3
3,11:00,2250.6,5537.4,7788.0,2106.4,2291.3
3,11:30,2275.8,5559.2,7835.0,2520.9,2225.6
3,12:00,2242.0,5081.6,7323.6,3212.5,2233.5
3,12:30,2166.3,5136.2,7302.5,2878.8,2286.6
3,13:00,1903.1,4144.400000000001,6047.5,5115.5,1873.9
3,13:30,1687.4,4287.5,5974.9,4858.6,2001.1
3,14:00,1937.7,5213.4,7151.1,3399.8,2520.3
3,14:30,1815.6,5248.5,7064.1,2220.2999999999997,2539.2
3,15:00,1990.4,5575.2,7565.6,2778.1,2770.8
3,15:30,1875.5,5362.1,7237.6,4720.6,2631.0
3,16:00,1419.0,4699.0,6118.0,4877.4,2392.2
3,16:30,1515.8000000000002,4889.8,6405.6,4722.7,2488.7
3,17:00,1329.7,4693.5,6023.2,4567.2,2276.1
3,17:30,1271.5,5009.5,6281.0,4523.0,2560.8
3,18:00,1515.6,5572.7,7088.3,4152.3,2970.1
3,18:30,1433.3,5673.4,7106.7,3590.8,3073.7
3,19:00,1735.2,6252.900000000001,7988.1,3352.9,3333.8
3,19:30,1628.1,6052.599999999999,7680.7,3517.8,3226.8
3,20:00,2096.7000000000003,6852.7,8949.4,3670.6,3446.5
3,20:30,1870.9,6469.5,8340.4,3916.7999999999997,3252.4
3,21:00,1609.9,6123.7,7733.6,3968.9,3045.6
3,21:30,1445.1,5579.9,7025.0,4316.7,2791.1
3,22:00,1463.8,5615.1,7078.9,4771.3,2810.1
3,22:30,1106.0,4963.7,6069.7,5129.8,2485.2
3,23:00,1704.3,5762.0,7466.3,2946.2000000000003,2802.1
3,23:30,1293.8,5034.5,6328.3,3337.7,2525.2
4,00:00,1812.6,4825.7,6638.3,2472.6,1924.6
4,00:30,2224.7,4600.1,6824.8,3695.1,1660.6
4,01:00,2198.0,4415.2,6613.2,4121.5,1480.9
4,01:30,2132.2,4503.8,6636.0,3883.1,1634.9
4,02:00,1861.6,4897.7,6759.3,2253.7000000000003,1922.5
4,02:30,1966.8,4703.3,6670.1,3814.6,1794.6
4,03:00,1622.6,4734.7,6357.3,1790.3999999999999,1824.4
4,03:30,1975.0,4301.3,6276.3,4234.4,1489.0
4,04:00,1472.5,3932.2000000000003,5404.7,3131.3,1431.8000000000002
4,04:30,1419.2,4263.6,5682.8,2082.3,1652.1
4,05:00,1585.2,3937.7,5522.9,3092.0,1423.3
4,05:30,1997.8,3630.1000000000004,5627.9,3858.8,885.6
4,06:00,2088.9,4641.6,6730.5,2606.0,1666.6999999999998
4,06:30,2385.5,4258.7,6644.2,4483.9,1136.7
4,07:00,3292.5,5307.400000000001,8599.9,5548.5,1880.3
4,07:30,3199.6,5346.2,8545.8,5080.3,2089.0
4,08:00,2953.0,6611.3,9564.300000000001,167.79999999999995,3242.0
4,08:30,2978.0,6526.799999999999,9504.8,69.70000000000007,3259.3
4,09:00,2194.0,5158.5,7352.5,690.9000000000001,2514.6
4,09:30,2241.6,5043.6,7285.2,1178.1,2552.8
4,10:00,1552.8000000000002,3926.8,5479.6,2049.8,1972.9
4,10:30,1931.3999999999999,3632.5,5563.9,4688.7,1736.1999999999998
4,11:00,1397.6,3602.6,5000.2,2132.6,1884.9
4,11:30,1457.8,3421.4,4879.2,3919.1,1753.0
4,12:00,1720.3,3921.9,5642.2,3174.3,1969.6
4,12:30,2094.7,3349.4,5444.1,6997.7,1395.4
4,13:00,1381.6,3119.1,4500.7,4164.4,1659.4
4,13:30,1586.8,2642.8,4229.6,8933.4,1315.6
4,14:00,1574.7,2914.0,4488.7,8772.3,1548.5
4,14:30,1598.6999999999998,2979.1,4577.8,8594.2,1565.5
4,15:00,1873.6,4806.4,6680.0,5259.2,2291.0
4,15:30,1707.5,4763.8,6471.3,5047.900000000001,2336.6
4,16:00,1103.0,4401.0,5504.0,4939.1,2383.2
4,16:30,1057.3,4409.9,5467.2,4687.3,2311.4
4,17:00,128.00000000000003,2856.8,2984.8,4324.6,1639.1
4,17:30,229.3,3119.0,3348.2999999999997,4126.6,1781.0
4,18:00,868.4,4122.0,4990.4,3775.9,2423.9
4,18:30,827.6,4319.4,5147.0,2838.7999999999997,2557.4
4,19:00,1337.2,5281.9,6619.1,2811.4,2982.7
4,19:30,1150.1,4996.3,6146.4,3080.1,2833.3999999999996
4,20:00,1549.1,5773.5,7322.6,3450.2,3142.2999999999997
