Dia,Hora,EXP_NEN,EXP_NESE,EXP_NE,EXP_SULSECO,EXP_NS
7,03:00,18.599999999999994,3472.6,3491.2,1757.7,1371.4
7,03:30,-90.19999999999999,3737.8,3647.6,1436.6,1717.6
7,04:00,76.09999999999994,3624.4,3700.5,2001.0,1381.5
7,04:30,147.79999999999998,3806.1,3953.9,2322.3,1519.9
7,05:00,454.5,3061.7,3516.2,4944.3,812.2
7,05:30,625.9,2654.5,3280.4,3191.5,264.9
7,06:00,1418.0,2224.5,3642.5,6511.8,-419.6
7,06:30,1104.7,3068.8,4173.5,4116.3,491.1
7,07:00,1947.9,5332.0,7279.9,2213.8,1809.5
7,07:30,2104.3,4929.4,7033.7,3414.3,1559.3
7,08:00,1709.6000000000001,5267.099999999999,6976.7,501.89999999999986,2145.8999999999996
7,08:30,1654.5,5137.2,6791.7,674.0999999999999,2025.5
7,09:00,1580.9,4550.9,6131.8,1083.7,1985.3000000000002
7,09:30,1607.4,4588.9,6196.3,1192.8999999999999,2018.4
7,10:00,1606.6,4397.1,6003.7,1683.3,2019.4
7,10:30,1580.0,4255.0,5835.0,1642.0,2015.6999999999998
7,11:00,1565.1,3998.9,5564.0,1802.8,1982.3000000000002
7,11:30,1615.3,3998.9,5614.200000000001,2049.8,2057.3
7,12:00,1474.4,3621.1,5095.5,2645.4,1863.1999999999998
7,12:30,1488.0,3560.6,5048.6,2780.8,1895.1
7,13:00,1509.4,3804.0,5313.4,2751.0,2074.1
7,13:30,1277.4,3900.1,5177.5,2264.8,2460.5
7,14:00,1240.3,3972.2999999999997,5212.599999999999,1934.6000000000001,2461.2
7,14:30,1171.7,4001.8,5173.5,1962.8999999999999,2503.1
7,15:00,1395.6,4334.1,5729.7,1829.0,2697.7
7,15:30,1340.9,4373.7,5714.6,1876.3999999999999,2685.4
7,16:00,1088.9,4049.6,5138.5,1869.3000000000002,2483.8
7,16:30,1097.3,4084.0,5181.3,1812.2,2545.7
7,17:00,1003.3,4008.1,5011.4,1431.2,2411.0
7,17:30,1022.0,4249.5,5271.5,1502.6,2465.9
7,18:00,1125.5,4578.3,5703.8,3900.6,2644.9
7,18:30,1258.2,4826.1,6084.3,3792.1,2676.2
7,19:00,1284.6999999999998,5000.6,6285.3,3456.2,2798.6
7,19:30,1314.0,4994.7,6308.700000000001,3216.2000000000003,2802.3
7,20:00,1570.6,5366.6,6937.2,3538.2,2925.3999999999996
7,20:30,1350.9,5067.5,6418.400000000001,3812.2000000000003,2725.0
7,21:00,1768.2,5906.4,7674.6,1576.3999999999999,3113.2
7,21:30,1699.7,5792.3,7492.0,1342.4,3080.7
7,22:00,1662.9,5868.7,7531.599999999999,1857.6,3069.6000000000004
7,22:30,1681.2,5840.2,7521.4,1864.2,2977.0
7,23:00,1603.0,5485.2,7088.2,1365.1000000000001,2855.8999999999996
7,23:30,1708.6,5511.6,7220.2,876.4999999999999,2934.6
8,00:00,2962.9,4376.099999999999,7339.0,3193.3,905.3
8,00:30,3254.0,4371.9,7625.9,4039.2999999999997,749.9
8,01:00,2485.3,4172.9,6658.2,3501.9,1208.5
8,01:30,2644.9,4148.8,6793.7,5741.8,1154.9
8,02:00,3879.4,563.4,4442.8,8140.6,-2596.2
8,02:30,1875.3999999999999,3957.0,5832.4,4810.0,1554.6
8,03:00,2265.8,3808.3,6074.1,5112.2,1193.7
8,03:30,1987.2,3870.0,5857.2,4250.4,1441.3999999999999
8,04:00,2286.5,3832.7,6119.2,5515.6,1273.9
8,04:30,2843.7,3353.9,6197.6,6352.7,329.5
8,05:00,2794.8,4253.4,7048.2,4667.7,1216.5
8,05:30,3480.6,2902.6,6383.2,4899.3,-511.3
8,06:00,3886.4,3265.1,7151.5,6358.5,-268.1
8,06:30,3750.6000000000004,4031.7,7782.3,3303.2,473.7
8,07:00,4589.1,4623.0,9212.1,4959.9,681.9
8,07:30,4609.7,4545.2,9154.9,5462.8,677.1999999999999
8,08:00,5097.7,4918.6,10016.3,5454.2,888.9000000000001
8,08:30,5010.1,5368.0,10378.1,4004.3,1200.3
8,09:00,5031.7,5363.9,10395.6,4621.900000000001,1239.6
8,09:30,5080.2,4964.7,10044.9,6028.9,945.6
8,10:00,5040.1,4392.6,9432.7,7021.6,391.0
8,10:30,4922.2,5014.8,9937.0,5615.3,930.0
8,11:00,5003.9,5562.5,10566.4,3318.6,1330.7
8,11:30,5015.0,5136.6,10151.6,5239.4,1004.3
8,12:00,5636.6,5634.2,11270.8,5993.5,1195.3
8,12:30,5608.6,5300.3,10908.9,6698.0,919.6
8,13:00,5967.6,6526.0,12493.6,5873.9,1392.1
8,13:30,5870.1,7184.3,13054.4,3427.9,1845.9
8,14:00,6171.0,7034.6,13205.6,4924.1,1632.9
8,14:30,6133.6,6836.1,12969.7,5405.5,1443.0
8,15:00,6311.0,6961.6,13272.6,5212.0,1422.6
8,15:30,6124.3,7330.5,13454.8,4376.8,1762.3
8,16:00,5916.1,6129.8,12045.9,7416.0,910.6
8,16:30,5803.0,6381.6,12184.6,7094.900000000001,1092.0
8,17:00,4921.7,5646.7,10568.4,7293.4,768.9000000000001
8,17:30,4544.8,5661.299999999999,10206.1,7970.3,945.0
8,18:00,3450.3999999999996,6647.799999999999,10098.2,3255.0,2287.1000000000004
8,18:30,3377.1,6852.900000000001,10230.0,2699.7999999999997,2478.7
8,19:00,3715.9,7097.1,10813.0,2430.3,2489.0
8,19:30,3779.7,7024.2,10803.9,2572.3,2407.5
8,20:00,3864.0,7022.2,10886.2,2831.8,2327.1
8,20:30,4178.9,6752.7,10931.6,2995.5,1907.6
8,21:00,4511.2,6535.5,11046.7,3282.5,1449.9
8,21:30,4551.7,6279.7,10831.4,3644.3,1207.8
8,22:00,4834.7,6332.5,11167.2,4979.4,1054.6
8,22:30,4902.0,6187.5,11089.5,7040.0,928.0999999999999
8,23:00,5253.1,5959.9,11213.0,8281.0,598.2
8,23:30,5092.0,6157.6,11249.6,6974.0,821.7
9,00:00,4910.7,5658.599999999999,10569.3,6079.6,138.1
9,00:30,4802.8,5877.0,10679.8,2615.6,264.29999999999995
9,01:00,4732.1,5753.8,10485.9,6344.3,385.1
9,01:30,4829.9,5678.2,10508.1,7447.8,266.2
9,02:00,4497.7,5676.299999999999,10174.0,3632.8,259.4
9,02:30,4243.4,5715.1,9958.5,2931.7999999999997,419.79999999999995
9,03:00,4655.9,5838.3,10494.2,3505.8,192.1
9,03:30,4571.3,5885.5,10456.8,4644.5,452.3
9,04:00,4297.8,6161.9,10459.7,2439.3,749.9000000000001
9,04:30,4555.4,5961.9,10517.3,3379.3,455.4
9,05:00,4792.5,6215.5,11008.0,2431.9,576.2
9,05:30,4982.0,6205.5,11187.5,2876.2000000000003,598.0
9,06:00,5519.599999999999,7394.2,12913.8,1268.5,1490.4
9,06:30,5667.0,7643.7,13310.7,1069.1999999999998,1633.3000000000002
9,07:00,7678.0,7819.9,15497.9,2818.7,850.1
9,07:30,7686.9,7624.7,15311.6,3918.7,783.1
9,08:00,7639.4,7964.599999999999,15604.0,2044.7,1611.8
9,08:30,7405.9,7694.7,15100.6,3420.7,1728.4
9,09:00,11136.3,7006.1,18142.4,4935.0,-4338.9
9,09:30,7247.8,7949.1,15196.9,2455.7,2111.9
9,10:00,8098.7,7561.099999999999,15659.8,4486.6,665.8
9,10:30,8331.8,8011.9,16343.7,2268.5,977.2
9,11:00,8446.5,7507.8,15954.3,4503.5,717.2
9,11:30,8693.6,7936.1,16629.7,2356.7999999999997,892.1
9,12:00,8844.7,7592.1,16436.8,3579.3,573.3000000000001
9,12:30,8780.4,7426.3,16206.699999999999,4203.9,453.20000000000005
9,13:00,8868.9,7464.700000000001,16333.6,4162.1,481.4
9,13:30,9086.7,7184.7,16271.4,4934.9,51.30000000000001
9,14:00,9140.9,7717.2,16858.1,2842.3,294.6
9,14:30,9155.4,7889.9,17045.3,2907.5,310.6
9,15:00,9091.0,7491.6,16582.6,5059.7,-266.7
9,15:30,9007.7,7476.2,16483.899999999998,5550.599999999999,-427.70000000000005
9,16:00,7446.4,7412.6,14859.0,4775.5,736.9
9,16:30,7037.7,7381.2,14418.9,5217.7,945.7
9,17:00,5190.4,5467.8,10658.2,7051.700000000001,319.3
9,17:30,5147.1,5208.0,10355.1,7616.7,26.5
9,18:00,3016.6,6004.7,9021.3,3329.6,1866.7
9,18:30,3118.7,6033.1,9151.8,2765.2999999999997,1866.1999999999998
9,19:00,3283.8999999999996,6236.7,9520.6,2721.4,1930.4
9,19:30,3380.4,6116.8,9497.2,2944.5,1760.4
9,20:00,3623.7,6472.8,10096.5,3163.8,1951.3000000000002
