Dia,Hora,EXP_NEN,EXP_NESE,EXP_NE,EXP_SULSECO,EXP_NS
3,18:30,1196.9,5342.7,6539.599999999999,3622.6,2919.1
3,19:00,1451.8,5850.5,7302.3,3257.3,3161.1
3,19:30,1355.9,5620.8,6976.7,3485.2000000000003,3063.5
3,20:00,1646.8,6162.6,7809.4,3564.6000000000004,3198.1
3,20:30,1495.6,5932.2,7427.8,3709.4,3075.8999999999996
3,21:00,1275.3,5536.6,6811.9,3787.8,2813.1
3,21:30,1259.2,5364.0,6623.2,4124.9,2783.1
3,22:00,1156.3,5036.2,6192.5,4612.4,2538.9
3,22:30,765.7,4410.3,5176.0,5043.599999999999,2237.3
3,23:00,1193.3,4997.4,6190.7,3509.0,2570.3
3,23:30,919.5,4407.6,5327.1,3003.7,2194.0
4,00:00,1369.1,4399.0,5768.1,2109.5,1794.3
4,00:30,1859.9,4020.7,5880.599999999999,4730.1,1412.2
4,01:00,1472.8,4429.0,5901.8,1276.8,1805.0
4,01:30,1635.4,4261.9,5897.3,2333.2000000000003,1689.0
4,02:00,1802.3,4269.2,6071.5,4213.8,1525.4
4,02:30,1650.9,4283.2,5934.1,2514.1,1625.8
4,03:00,1359.9,4204.8,5564.7,2004.3999999999999,1573.3
4,03:30,1481.4,4133.5,5614.9,2797.0,1601.1
4,04:00,1011.8,3876.0,4887.8,861.0000000000001,1576.3
4,04:30,1159.1,3610.7,4769.8,4606.7,1502.8
4,05:00,1310.2,3674.2,4984.4,2762.8,1432.5
4,05:30,2022.1,2810.6,4832.7,4699.400000000001,371.3
4,06:00,1926.0,4061.5,5987.5,2585.4,1300.2
4,06:30,2090.7,3690.8,5781.5,4309.8,892.7
4,07:00,2697.3,5062.7,7760.0,4297.5,2154.1
4,07:30,2624.3,5237.6,7861.900000000001,3476.2000000000003,2254.3
4,08:00,2544.6,5855.6,8400.2,72.0,2862.7
4,08:30,2603.8,5819.5,8423.3,426.20000000000005,2892.7
4,09:00,1815.3,4528.1,6343.4,1461.9,2207.1
4,09:30,1859.5,4434.5,6294.0,1663.3,2216.5
4,10:00,1244.6,3451.5,4696.1,2460.2,1725.0
4,10:30,1419.7,3218.5,4638.2,3754.2,1615.0
4,11:00,1237.9,2768.4,4006.3,5192.8,1375.9
4,11:30,1301.7,2701.1,4002.8,5953.3,1261.0
4,12:00,1404.1,3236.6,4640.7,4733.1,1666.1
4,12:30,1430.3,3252.1,4682.400000000001,4313.3,1588.3999999999999
4,13:00,1023.0,2462.0,3485.0,7046.3,1350.4
4,13:30,884.0999999999999,2415.2,3299.3,6299.8,1417.2
4,14:00,1242.5,2556.8,3799.3,8724.4,1479.0
4,14:30,1260.9,2613.9,3874.8,8572.1,1500.0
4,15:00,1454.2,4235.900000000001,5690.1,5291.8,2176.6
4,15:30,1354.8,4242.2,5597.0,4968.3,2164.8
4,16:00,705.0999999999999,3911.1,4616.2,4829.8,2275.9
4,16:30,659.9,3938.2,4598.1,4589.7,2242.9
4,17:00,-62.79999999999998,2688.3,2625.5,4251.2,1599.8
4,17:30,234.8,2953.3,3188.1,4128.9,1631.1
4,18:00,797.2,3881.2,4678.4,3770.5,2214.0
4,18:30,914.4,4197.7,5112.1,2805.2000000000003,2426.5
4,19:00,1274.6,4977.5,6252.1,2787.4,2750.9
4,19:30,1121.5,4714.3,5835.8,3048.5,2597.8
4,20:00,1460.3,5317.3,6777.599999999999,3432.1,2831.3
4,20:30,1373.4,5247.0,6620.4,3691.6,2747.8
4,21:00,1455.3,5667.8,7123.1,3770.8999999999996,3060.4
4,21:30,1303.8,5285.8,6589.6,3985.8,2849.0
4,22:00,923.2,4562.3,5485.5,4660.5,2562.4
4,22:30,450.7,3872.9,4323.6,5048.9,2240.6
4,23:00,576.6,4007.7,4584.3,4106.900000000001,2258.0
4,23:30,411.0,3907.1,4318.1,4174.7,2071.4
5,00:00,698.0,3765.9,4463.9,3257.2999999999997,1816.7
5,00:30,890.5999999999999,3880.6,4771.2,3224.2,1806.4
5,01:00,1169.3,3932.2,5101.5,4763.0,1741.3
5,01:30,1261.1,3656.0,4917.1,5804.3,1509.4
5,02:00,1095.5,3525.6,4621.1,4143.5,1646.2
5,02:30,1157.3,3493.1,4650.4,5073.1,1652.9
5,03:00,1106.6,3503.6000000000004,4610.2,4500.6,1579.6
5,03:30,1083.2,3561.1,4644.3,4706.0,1660.8
5,04:00,1094.7,3635.3,4730.0,3266.1,1688.7
5,04:30,1025.3,3620.6,4645.9,2255.5,1590.9
5,05:00,1284.3,3884.7999999999997,5169.099999999999,2233.1,1759.6
5,05:30,1765.1999999999998,3244.7999999999997,5010.0,3878.1,1018.0
5,06:00,1875.9,4149.7,6025.6,2680.9,1672.8999999999999
5,06:30,2165.2,3918.9,6084.099999999999,3791.9,1392.8
5,07:00,3259.2,6043.8,9303.0,2428.6,2775.5
5,07:30,3047.3,6243.400000000001,9290.7,1532.6,3009.0
5,08:00,3182.5,7020.9,10203.4,300.79999999999995,3441.5
5,08:30,3231.1,6932.3,10163.4,845.5999999999999,3479.4
5,09:00,3102.2,6688.8,9791.0,1227.5,3368.8
5,09:30,3094.4,6624.8,9719.2,1368.7,3402.0
5,10:00,3241.4,6900.900000000001,10142.3,1909.1,3370.4
5,10:30,3252.2,6818.900000000001,10071.1,2202.7,3419.2
5,11:00,3060.2,6488.5,9548.7,2432.6,3273.2
5,11:30,3108.9,6488.0,9596.9,3099.6,3273.7
5,12:00,2639.5,5469.0,8108.5,3612.2,2919.9
5,12:30,2543.9,5594.8,8138.7,2517.3,2982.0
5,13:00,2881.6,4645.6,7527.2,7428.3,2218.2
5,13:30,2470.2,5062.1,7532.3,5656.3,2718.9
5,14:00,2294.1,4771.599999999999,7065.7,5281.6,2670.8
5,14:30,2178.1,4688.099999999999,6866.2,5985.0,2685.7
5,15:00,2038.5,4795.7,6834.2,2934.7,2814.5
5,15:30,1969.6,4746.8,6716.4,4264.7,2796.3
5,16:00,1388.9,4192.7,5581.6,5782.5,2622.7
5,16:30,1241.9,4260.599999999999,5502.5,5722.3,2724.4
5,17:00,334.4,3076.7999999999997,3411.2,5319.8,1874.8
5,17:30,296.1,3105.8999999999996,3402.0,5138.2,1846.2
5,18:00,634.2,3880.5,4514.7,4739.8,2128.9
5,18:30,812.7,4322.8,5135.5,3974.1,2350.1
5,19:00,771.1,4419.5,5190.6,3668.9,2343.6
5,19:30,491.6,4166.4,4658.0,3858.7,2245.8
5,20:00,653.8,4405.9,5059.7,4177.1,2206.0
5,20:30,690.1,4360.3,5050.400000000001,4525.3,2218.9
5,21:00,275.8,3888.9,4164.7,4461.3,2043.1
5,21:30,282.5,3640.7,3923.2000000000003,4785.9,1929.7
5,22:00,186.39999999999998,3382.6,3569.0,5390.1,1961.1
5,22:30,-186.7,3215.8,3029.1,5589.5,1946.8
5,23:00,-590.3000000000001,2947.2,2356.9,5879.8,1910.6000000000001
5,23:30,-429.8,3001.9,2572.1,5764.7,1892.8000000000002
6,00:00,106.30000000000001,3168.8,3275.1,3257.7000000000003,1623.3
6,00:30,287.5,3298.5,3586.0,4486.099999999999,1695.3
6,01:00,170.29999999999998,3456.9,3627.2000000000003,4132.6,1720.6
6,01:30,207.20000000000002,3311.1,3518.3,2888.1,1576.4
6,02:00,274.99999999999994,3744.5,4019.5,2922.5,1793.5
6,02:30,348.4,3607.8,3956.2,2494.4,1672.7
6,03:00,268.0,3304.5,3572.5,2378.7,1320.2
6,03:30,101.80000000000001,3554.5,3656.2999999999997,1580.4,1630.6
6,04:00,238.0,3760.4,3998.4,2236.7999999999997,1718.1
6,04:30,336.6,3642.7,3979.3,2769.9,1620.9
6,05:00,771.4,3238.9,4010.3,6375.3,1080.9
6,05:30,1226.1999999999998,2144.4,3370.6,5830.5,-70.5
6,06:00,1843.1,2485.8,4328.9,7295.400000000001,-57.800000000000004
6,06:30,1814.2,2792.8,4607.0,6346.6,205.20000000000002
6,07:00,2997.4,5552.7,8550.1,4445.1,1767.2
6,07:30,2915.3,5485.0,8400.3,4483.3,1809.7
6,08:00,2665.5,6966.2,9631.7,135.10000000000005,2858.3
6,08:30,2662.0,6906.3,9568.3,434.5,2845.8
6,09:00,2788.9,7051.2,9840.1,186.8,3090.4
6,09:30,2727.2,7079.5,9806.7,126.29999999999995,3049.5
6,10:00,2757.1,6925.7,9682.8,122.10000000000008,2988.5
6,10:30,2652.1,6920.3,9572.4,-106.49999999999986,2974.9
6,11:00,2521.5,6370.2,8891.7,402.3000000000001,2842.1
6,11:30,2499.4,6436.1,8935.5,453.09999999999997,2827.8
6,12:00,2494.6,6222.2,8716.8,1064.3,2834.9
6,12:30,2446.9,6186.0,8632.9,1127.1,2800.1
6,13:00,2254.9,5901.3,8156.200000000001,2086.0,2560.8
6,13:30,2168.0,5742.5,7910.5,2260.0,2556.8
6,14:00,1781.2,5267.1,7048.3,2393.1,2545.9
6,14:30,1541.2,5610.3,7151.5,2140.6,3044.3
6,15:00,1389.6,5417.6,6807.2,2015.5,2940.8
6,15:30,1312.3000000000002,5319.3,6631.6,1704.2,2924.6
6,16:00,859.2,4336.8,5196.0,1696.2,2359.6
6,16:30,750.0,4325.6,5075.6,1738.8,2350.0
6,17:00,-89.2,2838.2999999999997,2749.1,3941.3,1413.9
6,17:30,47.599999999999994,3265.4,3313.0,3859.1,1638.7
6,18:00,209.00000000000003,3559.6,3768.6,4587.3,1681.0
6,18:30,288.2,3622.8,3911.0,3971.1000000000004,1696.8
6,19:00,342.9,4112.6,4455.5,3693.4,2034.3
6,19:30,169.89999999999995,3912.0,4081.9,3888.0,1917.0
6,20:00,448.09999999999997,4276.4,4724.5,4208.3,2066.0
6,20:30,411.30000000000007,4246.4,4657.7,4466.5,2019.8000000000002
6,21:00,735.6,4713.6,5449.2,4037.2999999999997,2271.6
6,21:30,538.5999999999999,4384.6,4923.2,4263.8,2085.7
6,22:00,251.00000000000003,4150.9,4401.9,4582.0,2096.4
6,22:30,-182.9,3623.1,3440.2,4790.099999999999,1882.1
6,23:00,-390.6,3519.0,3128.4,3611.0,1851.2
6,23:30,-335.90000000000003,3634.2,3298.3,1749.0,1871.3999999999999
7,00:00,250.70000000000005,3556.8,3807.5,6731.1,1592.4
7,00:30,428.1,3672.4,4100.5,6204.9,1547.4
7,01:00,487.5,3816.3,4303.8,3185.8,1724.2
7,01:30,484.30000000000007,3645.6,4129.9,1281.0,1476.5
7,02:00,333.6,3851.0,4184.6,2532.2,1633.1000000000001
7,02:30,336.9,3859.3,4196.2,2753.1000000000004,1669.9
7,03:00,62.99999999999994,3692.6,3755.6,2540.7,1677.6000000000001
7,03:30,33.80000000000001,3573.8,3607.6,4805.900000000001,1679.6000000000001
7,04:00,124.90000000000006,3586.1,3711.0,2380.5,1416.0
7,04:30,166.99999999999994,3750.7000000000003,3917.7,2759.6,1569.7
7,05:00,423.7,3214.6,3638.2999999999997,5460.1,1025.0
7,05:30,439.0,2474.1,2913.1,2349.1,201.7
7,06:00,613.1,3206.8999999999996,3820.0,1372.6,700.9
7,06:30,711.4000000000001,3362.0,4073.4,1187.6,847.7
7,07:00,1952.0,4680.099999999999,6632.1,3789.6,1419.0
7,07:30,2260.7,3989.5,6250.2,5638.2,796.4
7,08:00,1575.3999999999999,4907.3,6482.7,683.1999999999999,1995.3000000000002
7,08:30,1513.5,4825.4,6338.9,972.1,1879.0
7,09:00,1453.1,4247.2,5700.3,1348.0,1837.6
7,09:30,1452.0,4277.1,5729.1,1343.1,1864.9
7,10:00,1436.1,4072.6,5508.7,1787.1999999999998,1853.2
7,10:30,1553.0,4151.7,5704.7,1692.3,1979.3
7,11:00,1520.3,3900.5,5420.8,1614.1,1943.8
7,11:30,1491.0,3765.6,5256.6,2070.4,1943.5
7,12:00,1424.4,3560.3,4984.7,2678.1,1870.1
7,12:30,1464.8,3484.3999999999996,4949.2,2936.3999999999996,1853.7
7,13:00,1473.3,3651.2,5124.5,2750.2999999999997,2009.0
7,13:30,1365.2,3543.9,4909.099999999999,2497.4,2135.6
7,14:00,1104.5,3628.2000000000003,4732.7,2380.3,2277.8
7,14:30,1117.1,3851.2,4968.3,2325.8,2464.6
7,15:00,1335.5,4130.1,5465.6,2238.4,2645.2
7,15:30,1297.4,4208.1,5505.5,2254.6,2662.2
7,16:00,1044.6,3848.2,4892.8,2228.7000000000003,2420.8999999999996
7,16:30,973.8,3843.0,4816.8,2084.9,2432.5
7,17:00,734.7,3469.7000000000003,4204.400000000001,1876.8,2147.7
7,17:30,929.9,4074.1,5004.0,1628.3,2386.3
7,18:00,1010.9000000000001,4279.2,5290.099999999999,4033.4,2440.3
7,18:30,1193.4,4667.8,5861.2,3985.1000000000004,2647.5
7,19:00,1238.1,4860.0,6098.1,3321.5,2731.1
7,19:30,1251.1,4831.6,6082.7,3392.6,2782.0
7,20:00,1437.8,5288.5,6726.299999999999,3825.4,2890.0
7,20:30,1419.2,5179.1,6598.3,4000.0,2808.2
7,21:00,1637.3,5743.200000000001,7380.5,2090.8999999999996,3031.5
7,21:30,1615.2,5598.9,7214.1,1764.3,3019.6
7,22:00,1589.1,5681.2,7270.3,2154.1,2968.5
7,22:30,1629.5,5691.4,7320.9,2250.2,2961.4
7,23:00,1514.3,5279.8,6794.1,3031.4,2785.8
7,23:30,1593.6,5312.2,6905.8,426.59999999999985,2822.1
8,00:00,2985.0,4155.5,7140.5,4788.3,768.0
8,00:30,2921.5,4296.7,7218.2,3237.8,856.8000000000001
8,01:00,2362.0,4047.7,6409.7,3681.6,1197.0
8,01:30,2681.6,3857.2,6538.8,3052.9,774.2
8,02:00,1498.4,3785.1,5283.5,3431.0,1611.2
8,02:30,3620.5,454.79999999999995,4075.3,6161.6,-2657.3
8,03:00,3629.5,528.8,4158.3,6643.1,-2524.5
8,03:30,2031.6,3622.3,5653.9,6609.3,1257.4
8,04:00,2116.1,3945.0,6061.1,4687.3,1512.0
8,04:30,2050.7,3881.9,5932.6,4552.4,1494.0
8,05:00,2801.0,3801.9,6602.900000000001,5664.4,816.1
8,05:30,3420.3,2601.2,6021.5,5683.3,-762.0
8,06:00,3746.3,3149.0,6895.3,5917.9,-368.9
8,06:30,3701.3,3542.7,7244.0,4824.0,51.6
8,07:00,4374.6,4707.900000000001,9082.5,4170.0,845.5
8,07:30,4250.1,4890.9,9141.0,2707.3,1051.5
8,08:00,4893.8,4822.7,9716.5,5072.1,894.0
8,08:30,5049.3,4318.4,9367.7,7177.1,469.3
8,09:00,4844.3,4978.400000000001,9822.7,5216.8,1040.4
8,09:30,4969.6,4505.599999999999,9475.2,6703.8,617.7
8,10:00,4728.4,4918.8,9647.2,5049.5,938.5999999999999
8,10:30,4969.5,4074.0,9043.5,7553.0,199.9
8,11:00,5017.2,4182.7,9199.9,7579.1,278.9
8,11:30,4858.9,4216.5,9075.4,7828.3,435.5
8,12:00,5222.0,6248.0,11470.0,2789.6,1747.6
8,12:30,5368.7,5944.0,11312.7,4389.3,1441.9
8,13:00,5713.0,6746.4,12459.4,4182.9,1656.5
8,13:30,5815.0,5982.8,11797.800000000001,6507.8,1054.8
8,14:00,6114.7,6524.0,12638.7,5784.0,1299.9
8,14:30,5958.2,6890.5,12848.7,4370.5,1535.0
8,15:00,6147.0,6670.8,12817.8,5623.2,1329.4
8,15:30,5932.3,6790.6,12722.9,5428.5,1434.5
8,16:00,5669.5,6588.5,12258.0,5326.8,1351.4
8,16:30,5648.5,6054.3,11702.8,7314.3,937.0
8,17:00,4821.3,5409.8,10231.1,7778.8,662.5
8,17:30,4128.8,5794.7,9923.5,5938.3,1269.6
8,18:00,3276.4,6471.5,9747.9,3455.1,2281.2
8,18:30,2977.7,6789.0,9766.7,2649.8,2783.3
8,19:00,3336.3,6978.8,10315.1,2391.6,2706.8
8,19:30,3666.7,6787.0,10453.7,2748.9,2320.8
8,20:00,3674.9,6864.5,10539.4,2800.3,2351.6
8,20:30,3794.4,6727.799999999999,10522.2,3102.5,2155.1
8,21:00,4120.1,6525.5,10645.6,3349.1,1812.9
8,21:30,4451.5,6237.8,10689.300000000001,3635.6,1282.5
8,22:00,4755.0,5859.9,10614.9,7943.7,774.5
8,22:30,4907.5,5776.6,10684.1,7513.2,563.5
8,23:00,4935.6,5880.3,10815.9,7662.1,757.0999999999999
8,23:30,5110.9,5569.8,10680.7,8635.6,408.5
9,00:00,4375.3,5591.9,9967.2,3551.6,423.4
9,00:30,4696.9,5744.8,10441.7,3564.1,304.2
9,01:00,4538.3,5750.7,10289.0,4630.1,437.4
9,01:30,4687.9,5536.5,10224.4,6841.700000000001,251.5
9,02:00,4115.1,5549.4,9664.5,3211.3,392.4
9,02:30,4391.3,5512.0,9903.3,4505.8,257.2
9,03:00,4682.8,5739.7,10422.5,4669.6,226.8
9,03:30,4338.4,5816.0,10154.4,4703.6,595.5
9,04:00,4288.7,5827.9,10116.6,2891.9,546.1
9,04:30,4555.0,5673.1,10228.1,6081.0,330.2
9,05:00,4665.0,5844.5,10509.5,4362.8,410.1
9,05:30,4446.2,5396.8,9843.0,4083.1,180.8
9,06:00,5139.9,6366.9,11506.8,3552.3,928.8
9,06:30,5182.1,6808.6,11990.7,1624.3999999999999,1344.5
9,07:00,7204.2,6751.400000000001,13955.6,6138.6,257.4
9,07:30,7151.799999999999,7317.1,14468.9,4977.2,832.1
9,08:00,8032.5,7905.0,15937.5,3073.0,614.5
9,08:30,7715.7,8000.1,15715.800000000001,2472.9,1138.6000000000001
9,09:00,2456.9,4619.900000000001,7076.8,433.8,4191.8
9,09:30,7261.3,8037.8,15299.1,2649.1,1490.3
9,10:00,8089.2,8043.200000000001,16132.4,2361.7000000000003,888.3
9,10:30,8203.6,8018.6,16222.2,2197.9,920.0
9,11:00,8139.400000000001,7392.2,15531.6,4700.3,838.4
9,11:30,8626.1,7908.8,16534.9,2291.2000000000003,922.5
9,12:00,9053.0,7280.5,16333.5,4766.9,157.3
9,12:30,8971.6,7147.799999999999,16119.4,5171.5,64.29999999999998
9,13:00,8793.0,7540.299999999999,16333.3,3525.8999999999996,624.1999999999999
9,13:30,8902.4,7592.8,16495.2,3270.6,566.8
9,14:00,8915.5,7444.799999999999,16360.3,3575.4,259.2
9,14:30,8824.2,7507.4,16331.6,3458.9,341.6
9,15:00,9048.7,7575.4,16624.1,4527.0,-142.0
9,15:30,8841.5,7658.3,16499.8,2511.2999999999997,-143.6
9,16:00,6881.9,7106.2,13988.1,5960.900000000001,950.6
9,16:30,6406.8,7363.6,13770.400000000001,5528.9,1415.6
9,17:00,5061.9,5198.5,10260.4,7066.9,239.4
9,17:30,4764.7,5308.9,10073.6,6829.0,295.7
9,18:00,2834.8,5949.1,8783.9,3334.1,1948.7
9,18:30,2780.5,5956.2,8736.7,2736.6,2084.2
9,19:00,2878.7,6215.3,9094.0,2672.4,2229.9
9,19:30,2998.6,6117.0,9115.6,2876.4,2062.4
9,20:00,3257.3,6379.5,9636.8,3099.9,2173.2
9,20:30,3482.4,6254.1,9736.5,3310.5,1877.1
9,21:00,3724.1,6506.3,10230.4,3460.2,1978.4
9,21:30,3849.7,6329.5,10179.2,3666.3,1721.5
9,22:00,4840.0,5524.400000000001,10364.4,7804.3,571.4
