Dia,Hora,FOZIB_MW,PVLARRQ_MW,CPVPVL_MW,XESTR_MW,XTRIO_MW
1,20:30,243.0,1006.0,40.0,200.0,3206.0
1,21:00,243.0,940.97,37.75,200.0,3190.0
1,21:30,243.0,1013.0,40.0,200.0,3072.0
1,22:00,694.0,1042.0,40.0,3154.0,200.0
1,22:30,694.0,1225.0,40.0,3030.0,200.0
1,23:00,694.0,1199.0,40.0,200.0,3082.0
1,23:30,694.0,1211.0,420.0,200.0,3096.0
2,00:00,694.0,498.85,370.2,2454.0,200.0
2,00:30,694.0,170.0,800.0,200.0,1423.0
2,01:00,694.0,1054.0,40.0,200.0,914.0
2,01:30,694.0,937.0,40.0,200.0,983.0
2,02:00,694.0,1045.0,40.0,1071.0,200.0
2,02:30,694.0,1199.0,40.0,1140.0,200.0
2,03:00,694.0,1580.0,40.0,1222.0,200.0
2,03:30,694.0,796.0,800.0,200.0,1285.0
2,04:00,694.0,1532.0,40.0,902.0,200.0
2,04:30,694.0,1128.0,420.0,1137.0,200.0
2,05:00,694.0,1485.0,40.0,821.0,200.0
2,05:30,694.0,1463.0,40.0,200.0,200.0
2,06:00,694.0,777.88,38.83,200.0,200.0
2,06:30,694.0,384.96,347.96,200.0,200.0
2,07:00,694.0,657.0,40.0,200.0,200.0
2,07:30,694.0,609.96,36.62,200.0,200.0
2,08:00,694.0,627.82,33.78,200.0,200.0
2,08:30,694.0,104.36,310.1,200.0,200.0
2,09:00,694.0,559.94,23.32,200.0,200.0
2,09:30,694.0,783.0,40.0,200.0,200.0
2,10:00,694.0,902.0,40.0,200.0,200.0
2,10:30,694.0,492.0,40.0,200.0,200.0
2,11:00,694.0,100.66,412.1,200.0,200.0
2,11:30,694.0,164.0,800.0,200.0,200.0
2,12:00,694.0,632.66,19.83,200.0,392.0
2,12:30,694.0,638.21,19.92,307.0,200.0
2,13:00,694.0,803.64,32.38,200.0,200.0
2,13:30,694.0,949.0,40.0,200.0,200.0
2,14:00,694.0,955.0,40.0,200.0,200.0
2,14:30,694.0,895.23,37.66,200.0,1161.0
2,15:00,694.0,206.0,800.0,200.0,1653.0
2,15:30,694.0,1020.0,40.0,200.0,1742.0
2,16:00,694.0,905.0,40.0,3752.0,200.0
2,16:30,694.0,714.95,28.92,4000.0,472.0
2,17:00,694.0,989.0,40.0,4000.0,724.0
2,17:30,694.0,919.83,37.51,4000.0,907.0
2,18:00,2070.0,997.0,40.0,4000.0,571.0
2,18:30,2070.0,1002.0,40.0,4000.0,374.0
2,19:00,1796.0,1006.0,40.0,4000.0,240.0
2,19:30,1362.0,1009.0,40.0,3944.0,200.0
2,20:00,243.0,1013.0,40.0,3922.0,200.0
2,20:30,243.0,1017.0,40.0,3876.0,200.0
2,21:00,1864.0,642.0,420.0,3802.0,200.0
2,21:30,2072.0,1027.0,40.0,200.0,3716.0
2,22:00,839.0,1123.0,40.0,3854.0,200.0
2,22:30,694.0,1580.0,40.0,200.0,3744.0
2,23:00,694.0,1650.0,40.0,200.0,3490.0
2,23:30,694.0,1624.0,40.0,200.0,3328.0
3,00:00,694.0,616.0,800.0,3302.0,200.0
3,00:30,694.0,985.0,40.0,200.0,3264.0
3,01:00,694.0,1353.0,40.0,200.0,3318.0
3,01:30,694.0,982.0,40.0,3386.0,200.0
3,02:00,694.0,983.0,40.0,3328.0,200.0
3,02:30,694.0,984.0,40.0,200.0,3330.0
3,03:00,694.0,986.0,40.0,200.0,3414.0
3,03:30,694.0,428.0,420.0,3204.0,200.0
3,04:00,694.0,1290.0,40.0,2698.0,200.0
3,04:30,694.0,1574.0,40.0,200.0,2746.0
3,05:00,694.0,1548.0,40.0,200.0,3210.0
3,05:30,694.0,1524.0,40.0,3816.0,200.0
3,06:00,694.0,956.0,40.0,4000.0,509.0
3,06:30,694.0,957.0,40.0,666.0,4000.0
3,07:00,694.0,578.0,420.0,4000.0,585.0
3,07:30,694.0,960.0,40.0,4000.0,708.0
3,08:00,830.0,961.0,40.0,1500.0,4000.0
3,08:30,830.0,962.0,40.0,1500.0,4000.0
3,09:00,243.0,964.0,40.0,532.0,4000.0
3,09:30,243.0,965.0,40.0,435.0,4000.0
3,10:00,191.0,567.6,400.62,4000.0,207.0
3,10:30,191.0,968.0,40.0,200.0,3984.0
3,11:00,191.0,969.0,40.0,202.0,4000.0
3,11:30,191.0,590.0,420.0,4000.0,206.0
3,12:00,191.0,972.0,40.0,200.0,3980.0
3,12:30,191.0,973.0,40.0,200.0,3762.0
3,13:00,191.0,974.0,40.0,200.0,3562.0
3,13:30,191.0,596.0,420.0,3350.0,200.0
3,14:00,191.0,597.0,420.0,3190.0,200.0
3,14:30,1298.0,598.0,420.0,3018.0,200.0
3,15:00,1832.0,980.0,40.0,200.0,3020.0
3,15:30,2866.0,981.0,40.0,200.0,2990.0
3,16:00,3318.0,982.0,40.0,200.0,3220.0
3,16:30,3330.0,984.0,40.0,200.0,3556.0
3,17:00,4092.0,985.0,40.0,360.0,4000.0
3,17:30,4437.0,606.0,420.0,774.0,4000.0
3,18:00,4437.0,608.0,420.0,1215.0,4000.0
3,18:30,4434.0,230.0,800.0,1428.0,4000.0
3,19:00,4398.0,612.0,420.0,1565.0,4000.0
3,19:30,4305.0,613.0,420.0,1572.0,4000.0
3,20:00,3408.0,235.0,800.0,4000.0,1275.0
3,20:30,3822.0,996.0,40.0,872.0,4000.0
3,21:00,4476.0,997.0,40.0,4000.0,778.0
3,21:30,4473.0,999.0,40.0,380.0,4000.0
3,22:00,4473.0,1001.0,40.0,200.0,3828.0
3,22:30,4470.0,1003.0,40.0,200.0,3506.0
3,23:00,3375.0,1006.0,40.0,200.0,3352.0
3,23:30,3462.0,1011.0,40.0,200.0,3058.0
4,00:00,1096.0,771.0,291.0,1728.0,1728.0
4,00:30,1044.0,771.0,292.0,1636.0,1636.0
4,01:00,976.0,772.0,292.0,1649.0,1649.0
4,01:30,975.0,772.0,292.0,1676.0,1676.0
4,02:00,975.0,772.0,292.0,1737.0,1737.0
4,02:30,975.0,773.0,292.0,1777.0,1777.0
4,03:00,975.0,773.0,292.0,1823.0,1823.0
4,03:30,975.0,773.0,292.0,1854.0,1854.0
4,04:00,975.0,1196.0,378.0,1914.0,1914.0
4,04:30,974.0,1238.0,384.0,1954.0,1954.0
4,05:00,974.0,1216.0,381.0,1978.0,1978.0
4,05:30,974.0,1194.0,377.0,2056.0,2056.0
4,06:00,994.0,747.0,285.0,2202.0,2202.0
4,06:30,1066.0,747.0,285.0,2296.0,2296.0
4,07:00,1064.0,747.0,285.0,2288.0,2288.0
4,07:30,1067.0,748.0,285.0,1496.0,2994.0
4,08:00,866.0,748.0,285.0,1425.0,2854.0
4,08:30,867.0,748.0,285.0,1382.0,2766.0
4,09:00,871.0,749.0,286.0,1359.0,2720.0
4,09:30,873.0,749.0,286.0,1337.0,2676.0
4,10:00,854.0,749.0,286.0,1360.0,2724.0
4,10:30,854.0,750.0,286.0,1359.0,2720.0
4,11:00,857.0,750.0,286.0,1349.0,2700.0
4,11:30,869.0,750.0,286.0,1356.0,2714.0
4,12:00,1024.0,751.0,286.0,1362.0,2726.0
4,12:30,1060.0,751.0,286.0,1339.0,2682.0
4,13:00,1074.0,751.0,286.0,1261.0,2526.0
4,13:30,2724.0,752.0,286.0,1177.0,2356.0
4,14:00,2930.0,752.0,286.0,1095.0,2194.0
4,14:30,3639.0,752.0,286.0,1038.0,2080.0
4,15:00,2520.0,753.0,287.0,1008.0,2020.0
4,15:30,3204.0,753.0,287.0,1090.0,2182.0
4,16:00,4044.0,753.0,287.0,1177.0,2358.0
4,16:30,4143.0,754.0,287.0,1288.0,2580.0
4,17:00,4233.0,754.0,287.0,1428.0,2858.0
4,17:30,4242.0,754.0,287.0,1596.0,3194.0
4,18:00,4242.0,755.0,287.0,1744.0,3488.0
4,18:30,4467.0,755.0,287.0,1779.0,3558.0
4,19:00,4203.0,755.0,287.0,1819.0,3640.0
4,19:30,4146.0,756.0,287.0,1849.0,3698.0
4,20:00,4029.0,756.0,287.0,1773.0,3546.0
4,20:30,4101.0,757.0,288.0,1664.0,3330.0
4,21:00,4278.0,757.0,288.0,1593.0,3188.0
4,21:30,4275.0,757.0,288.0,1448.0,2898.0
4,22:00,4266.0,758.0,288.0,1339.0,2680.0
4,22:30,4272.0,760.0,288.0,1213.0,2430.0
4,23:00,4233.0,761.0,289.0,1120.0,2242.0
4,23:30,4104.0,762.0,289.0,1023.0,2050.0
5,00:00,694.0,319.0,800.0,2000.0,968.0
5,00:30,694.0,1079.0,40.0,2000.0,1008.0
5,01:00,694.0,1079.0,40.0,200.0,2754.0
5,01:30,694.0,1079.0,40.0,200.0,2730.0
5,02:00,694.0,320.0,800.0,2000.0,1019.0
5,02:30,694.0,1080.0,40.0,200.0,2866.0
5,03:00,694.0,320.0,800.0,2000.0,1206.0
5,03:30,694.0,1080.0,40.0,2000.0,1282.0
5,04:00,694.0,1080.0,40.0,200.0,3178.0
5,04:30,694.0,701.0,420.0,2000.0,1455.0
5,05:00,694.0,321.0,800.0,2000.0,1485.0
5,05:30,694.0,992.0,420.0,200.0,3518.0
5,06:00,694.0,696.0,420.0,238.0,4000.0
5,06:30,694.0,1076.0,40.0,295.0,4000.0
5,07:00,694.0,1077.0,40.0,200.0,3990.0
5,07:30,694.0,1077.0,40.0,200.0,3886.0
5,08:00,243.0,1077.0,40.0,1240.0,4000.0
5,08:30,243.0,1077.0,40.0,891.0,4000.0
5,09:00,243.0,1077.0,40.0,200.0,3716.0
5,09:30,243.0,1077.0,40.0,200.0,3500.0
5,10:00,191.0,1078.0,40.0,256.0,4000.0
5,10:30,191.0,1007.17,38.01,200.0,3898.0
5,11:00,191.0,698.0,420.0,2000.0,1501.0
5,11:30,191.0,1078.0,40.0,200.0,3314.0
5,12:00,191.0,1078.0,40.0,2000.0,1513.0
5,12:30,191.0,1079.0,40.0,2000.0,1398.0
5,13:00,242.0,1079.0,40.0,200.0,3064.0
5,13:30,570.0,1079.0,40.0,200.0,2816.0
5,14:00,888.0,699.0,420.0,200.0,2752.0
5,14:30,1082.0,1079.0,40.0,200.0,2634.0
5,15:00,1083.0,1079.0,40.0,200.0,2580.0
5,15:30,1776.0,1080.0,40.0,200.0,2612.0
5,16:00,4446.0,1080.0,40.0,2000.0,854.0
5,16:30,4299.0,700.0,420.0,200.0,2970.0
5,17:00,4440.0,1080.0,40.0,200.0,3434.0
5,17:30,4440.0,1080.0,40.0,200.0,3866.0
5,18:00,4437.0,1081.0,40.0,507.0,4000.0
5,18:30,4689.0,321.0,800.0,2000.0,2638.0
5,19:00,4689.0,1081.0,40.0,741.0,4000.0
5,19:30,4689.0,1081.0,40.0,911.0,4000.0
5,20:00,4743.0,1082.0,40.0,1067.0,4000.0
5,20:30,4473.0,1082.0,40.0,1267.0,4000.0
5,21:00,4743.0,1082.0,40.0,1056.0,4000.0
5,21:30,4743.0,1082.0,40.0,2000.0,2682.0
5,22:00,4707.0,1082.0,40.0,345.0,4000.0
5,22:30,4461.0,1083.0,40.0,200.0,3856.0
5,23:00,4458.0,1083.0,40.0,2000.0,1713.0
5,23:30,4458.0,1083.0,40.0,200.0,3290.0
6,00:00,1624.0,1084.0,40.0,200.0,3222.0
6,00:30,1452.0,767.73,22.78,200.0,2996.0
6,01:00,855.0,1085.0,40.0,200.0,2814.0
6,01:30,762.0,1085.0,40.0,200.0,2784.0
6,02:00,694.0,1085.0,40.0,2000.0,1061.0
6,02:30,694.0,1086.0,40.0,2000.0,1041.0
6,03:00,694.0,1086.0,40.0,200.0,2920.0
6,03:30,694.0,326.0,800.0,200.0,3008.0
6,04:00,694.0,1087.0,40.0,2000.0,1278.0
6,04:30,694.0,1087.0,40.0,2000.0,1368.0
6,05:00,694.0,1087.0,40.0,2000.0,1446.0
6,05:30,694.0,1087.0,40.0,200.0,3428.0
6,06:00,694.0,1088.0,40.0,200.0,3630.0
6,06:30,694.0,1088.0,40.0,200.0,3876.0
6,07:00,694.0,1088.0,40.0,200.0,3832.0
6,07:30,694.0,1089.0,40.0,2000.0,1873.0
6,08:00,736.0,1089.0,40.0,1500.0,4000.0
6,08:30,243.0,1089.0,40.0,1364.0,4000.0
6,09:00,736.0,1090.0,40.0,1500.0,4000.0
6,09:30,736.0,1090.0,40.0,1500.0,4000.0
6,10:00,191.0,1090.0,40.0,839.0,4000.0
6,10:30,191.0,1091.0,40.0,656.0,4000.0
6,11:00,191.0,1091.0,40.0,200.0,3236.0
6,11:30,191.0,331.0,800.0,2000.0,1461.0
6,12:00,191.0,1091.0,40.0,200.0,3284.0
6,12:30,191.0,1092.0,40.0,200.0,3090.0
6,13:00,191.0,712.0,420.0,2000.0,1154.0
6,13:30,191.0,1092.0,40.0,200.0,2752.0
6,14:00,191.0,1093.0,40.0,200.0,2594.0
6,14:30,191.0,713.0,420.0,200.0,2532.0
6,15:00,1387.0,333.0,800.0,2000.0,655.0
6,15:30,2620.0,1094.0,40.0,2000.0,680.0
6,16:00,4452.0,1094.0,40.0,200.0,2852.0
6,16:30,4227.0,334.0,800.0,200.0,3170.0
6,17:00,4485.0,715.0,420.0,2000.0,1807.0
6,17:30,4578.0,335.0,800.0,2000.0,2232.0
6,18:00,4689.0,1095.0,40.0,2000.0,2580.0
6,18:30,4689.0,1283.0,40.0,750.0,4000.0
6,19:00,4689.0,1235.0,40.0,980.0,4000.0
6,19:30,4689.0,707.0,40.0,1137.0,4000.0
6,20:00,4743.0,764.0,420.0,1301.0,4000.0
6,20:30,4743.0,157.0,584.0,2000.0,2992.0
6,21:00,4743.0,896.0,420.0,649.0,4000.0
6,21:30,4743.0,891.0,420.0,2000.0,2238.0
6,22:00,4485.0,887.0,420.0,2000.0,1940.0
6,22:30,4458.0,883.0,420.0,2000.0,1654.0
6,23:00,4458.0,360.0,420.0,2000.0,1394.0
6,23:30,4455.0,717.0,420.0,2000.0,1065.0
7,00:00,1624.0,338.0,800.0,2000.0,1355.0
7,00:30,1451.0,338.0,800.0,200.0,2978.0
7,01:00,1516.0,1098.0,40.0,200.0,2940.0
7,01:30,929.0,1099.0,40.0,2000.0,1226.0
7,02:00,916.0,339.0,800.0,2000.0,1290.0
7,02:30,816.0,339.0,800.0,2000.0,1370.0
7,03:00,1167.0,1100.0,40.0,200.0,3280.0
7,03:30,1060.0,1100.0,40.0,200.0,3370.0
7,04:00,694.0,341.0,800.0,200.0,3422.0
7,04:30,694.0,1101.0,40.0,200.0,3478.0
7,05:00,742.0,1101.0,40.0,2000.0,1761.0
7,05:30,694.0,1102.0,40.0,2000.0,1948.0
7,06:00,694.0,1102.0,40.0,200.0,3966.0
7,06:30,694.0,1102.0,40.0,362.0,4000.0
7,07:00,694.0,886.93,30.84,348.0,4000.0
7,07:30,694.0,1103.0,40.0,244.0,4000.0
7,08:00,243.0,1103.0,40.0,200.0,3694.0
7,08:30,243.0,344.0,800.0,2000.0,1783.0
7,09:00,327.0,1104.0,40.0,200.0,3512.0
7,09:30,380.0,1104.0,40.0,200.0,3450.0
7,10:00,753.0,345.0,800.0,2000.0,1603.0
7,10:30,661.0,1105.0,40.0,200.0,3334.0
7,11:00,872.0,346.0,800.0,2000.0,1546.0
7,11:30,1144.0,1106.0,40.0,2000.0,1472.0
7,12:00,1145.0,726.0,420.0,2000.0,1489.0
7,12:30,1145.0,1107.0,40.0,200.0,3164.0
7,13:00,1146.0,727.0,420.0,2000.0,1076.0
7,13:30,963.0,1107.0,40.0,200.0,2680.0
7,14:00,1347.0,1108.0,40.0,2000.0,820.0
7,14:30,2756.0,728.0,420.0,2000.0,698.0
7,15:00,2658.0,1108.0,40.0,200.0,2346.0
7,15:30,3273.0,1109.0,40.0,2000.0,851.0
7,16:00,3150.0,349.0,800.0,200.0,2946.0
7,16:30,3108.0,730.0,420.0,200.0,3270.0
7,17:00,2794.0,1110.0,40.0,200.0,3704.0
7,17:30,3309.0,1110.0,40.0,2000.0,2284.0
7,18:00,4431.0,1259.0,40.0,711.0,4000.0
7,18:30,4428.0,918.0,420.0,2000.0,2872.0
7,19:00,4428.0,914.0,420.0,2000.0,2964.0
7,19:30,4368.0,530.0,800.0,2000.0,3090.0
7,20:00,3912.0,1286.0,40.0,778.0,4000.0
7,20:30,4203.0,1282.0,40.0,478.0,4000.0
7,21:00,4284.0,1278.0,40.0,200.0,3952.0
7,21:30,4221.0,1274.0,40.0,2000.0,1791.0
7,22:00,4083.0,732.0,420.0,200.0,3196.0
7,22:30,3795.0,352.0,800.0,200.0,2890.0
7,23:00,4464.0,1113.0,40.0,200.0,2700.0
7,23:30,3675.0,353.0,800.0,200.0,2372.0
8,00:00,964.0,733.0,420.0,200.0,200.0
8,00:30,694.0,1114.0,40.0,200.0,247.0
8,01:00,694.0,1114.0,40.0,301.0,200.0
8,01:30,694.0,1115.0,40.0,200.0,215.0
8,02:00,702.0,1115.0,40.0,257.0,200.0
8,02:30,694.0,356.0,800.0,348.0,200.0
8,03:00,1124.0,1116.0,40.0,200.0,607.0
8,03:30,1148.0,1117.0,40.0,515.0,200.0
8,04:00,1183.0,1117.0,40.0,607.0,200.0
8,04:30,1128.0,1117.0,40.0,646.0,200.0
8,05:00,984.0,1118.0,40.0,751.0,200.0
8,05:30,854.0,1118.0,40.0,1033.0,200.0
8,06:00,937.0,859.0,300.0,1103.0,200.0
8,06:30,843.0,1119.0,40.0,1319.0,200.0
8,07:00,694.0,860.0,300.0,1110.0,200.0
8,07:30,694.0,1120.0,40.0,200.0,1391.0
8,08:00,694.0,861.0,300.0,718.0,200.0
8,08:30,694.0,1121.0,40.0,200.0,565.0
8,09:00,996.0,1121.0,40.0,341.0,200.0
8,09:30,1135.0,1122.0,40.0,200.0,200.0
8,10:00,1343.0,1122.0,40.0,200.0,790.0
8,10:30,1403.0,1123.0,40.0,925.0,200.0
8,11:00,1206.0,863.0,300.0,200.0,1102.0
8,11:30,1299.0,1124.0,40.0,200.0,1014.0
8,12:00,1600.0,1124.0,40.0,200.0,200.0
8,12:30,1646.0,864.0,300.0,200.0,200.0
8,13:00,1443.0,1125.0,40.0,200.0,200.0
8,13:30,1516.0,865.0,300.0,200.0,200.0
8,14:00,1428.0,1126.0,40.0,200.0,200.0
8,14:30,1265.0,996.0,170.0,200.0,200.0
8,15:00,1324.0,1127.0,40.0,200.0,265.0
8,15:30,1245.0,1127.0,40.0,200.0,604.0
8,16:00,1368.0,1128.0,40.0,200.0,494.0
8,16:30,1065.0,1128.0,40.0,522.0,200.0
8,17:00,2076.0,1128.0,40.0,1010.0,200.0
8,17:30,1866.0,1129.0,40.0,2154.0,200.0
8,18:00,2408.0,1129.0,40.0,200.0,2924.0
8,18:30,2408.0,1129.0,40.0,200.0,2938.0
8,19:00,2408.0,1129.0,40.0,200.0,3020.0
8,19:30,2408.0,1000.0,170.0,200.0,2702.0
8,20:00,2408.0,1130.0,40.0,200.0,2576.0
8,20:30,2408.0,1000.0,170.0,200.0,2194.0
8,21:00,2408.0,1130.0,40.0,200.0,2684.0
8,21:30,2408.0,1130.0,40.0,200.0,2420.0
8,22:00,2860.0,1131.0,40.0,200.0,1757.0
8,22:30,2860.0,1131.0,40.0,200.0,1588.0
8,23:00,2720.0,713.0,40.0,200.0,1635.0
8,23:30,2804.0,1001.0,170.0,200.0,811.0
9,00:00,1431.0,729.0,40.0,200.0,200.0
9,00:30,1178.0,157.0,596.0,200.0,200.0
9,01:00,1308.0,715.0,40.0,200.0,200.0
9,01:30,1600.0,727.0,40.0,200.0,200.0
9,02:00,1910.0,157.0,622.0,200.0,200.0
9,02:30,2068.0,742.0,40.0,200.0,200.0
9,03:00,2198.0,364.0,420.0,200.0,200.0
9,03:30,2332.0,746.0,40.0,200.0,200.0
9,04:00,2052.0,748.0,40.0,200.0,200.0
9,04:30,2088.0,749.0,40.0,200.0,200.0
9,05:00,2026.0,751.0,40.0,200.0,200.0
9,05:30,1820.0,157.0,634.0,200.0,200.0
9,06:00,1558.0,337.0,420.0,200.0,200.0
9,06:30,1696.0,718.0,40.0,200.0,200.0
9,07:00,1105.0,718.0,40.0,200.0,200.0
9,07:30,1260.0,719.0,40.0,200.0,200.0
9,08:00,694.0,1137.0,40.0,200.0,1740.0
9,08:30,694.0,1137.0,40.0,200.0,2018.0
9,09:00,695.0,1137.0,40.0,200.0,1956.0
9,09:30,705.0,1138.0,40.0,200.0,2182.0
9,10:00,864.0,1138.0,40.0,200.0,3160.0
9,10:30,804.0,1139.0,40.0,200.0,3750.0
9,11:00,1225.0,1139.0,40.0,200.0,1847.0
9,11:30,1324.0,1140.0,40.0,200.0,1617.0
9,12:00,1384.0,1140.0,40.0,200.0,2684.0
9,12:30,1650.0,1140.0,40.0,200.0,2498.0
9,13:00,1696.0,1141.0,40.0,200.0,1780.0
9,13:30,1754.0,1141.0,40.0,200.0,1264.0
9,14:00,1650.0,1142.0,40.0,200.0,1382.0
9,14:30,1536.0,1142.0,40.0,200.0,1463.0
9,15:00,1536.0,1142.0,40.0,200.0,1211.0
9,15:30,1025.0,1143.0,40.0,200.0,1588.0
9,16:00,694.0,1143.0,40.0,200.0,2356.0
9,16:30,694.0,1144.0,40.0,200.0,3006.0
9,17:00,1121.0,157.0,608.0,200.0,1423.0
9,17:30,1788.0,727.0,40.0,1631.0,200.0
9,18:00,2202.0,727.0,40.0,3222.0,200.0
9,18:30,2202.0,728.0,40.0,3306.0,200.0
9,19:00,2202.0,728.0,40.0,3040.0,200.0
9,19:30,2202.0,729.0,40.0,2946.0,200.0
9,20:00,2202.0,349.0,420.0,200.0,2810.0
9,20:30,2202.0,730.0,40.0,200.0,2492.0
9,21:00,2202.0,350.0,420.0,2576.0,200.0
9,21:30,2202.0,350.0,420.0,2258.0,200.0
9,22:00,2128.0,351.0,420.0,1998.0,200.0
9,22:30,2258.0,351.0,420.0,1938.0,200.0
9,23:00,2012.0,157.0,614.0,1982.0,200.0
9,23:30,1996.0,732.0,40.0,200.0,1899.0
10,00:00,1193.0,131.64,430.64,200.0,200.0
10,00:30,694.0,735.0,40.0,200.0,200.0
10,01:00,694.0,567.88,27.06,234.0,200.0
10,01:30,694.0,157.0,682.0,307.0,200.0
10,02:00,694.0,157.0,766.0,200.0,365.0
10,02:30,694.0,885.0,40.0,200.0,457.0
10,03:00,1200.0,215.32,52.7,200.0,640.0
10,03:30,1198.0,866.62,39.25,200.0,614.0
10,04:00,1480.0,886.0,40.0,200.0,783.0
10,04:30,1638.0,886.0,40.0,200.0,958.0
10,05:00,694.0,873.6,39.47,200.0,2298.0
10,05:30,694.0,870.07,39.32,200.0,2676.0
10,06:00,694.0,750.0,40.0,200.0,2950.0
10,06:30,694.0,374.0,420.0,3106.0,200.0
10,07:00,694.0,758.0,40.0,200.0,3010.0
10,07:30,694.0,763.0,40.0,200.0,2936.0
10,08:00,243.0,347.03,347.02,2530.0,200.0
10,08:30,243.0,901.0,40.0,200.0,2398.0
10,09:00,243.0,521.0,420.0,2338.0,200.0
10,09:30,243.0,901.0,40.0,200.0,2268.0
10,10:00,191.0,901.0,40.0,2280.0,200.0
10,10:30,191.0,901.0,40.0,2260.0,200.0
10,11:00,191.0,901.0,40.0,200.0,2288.0
10,11:30,191.0,901.0,40.0,2280.0,200.0
10,12:00,191.0,1319.0,40.0,200.0,3126.0
10,12:30,191.0,1319.0,40.0,200.0,2918.0
10,13:00,191.0,1319.0,40.0,566.0,4000.0
10,13:30,191.0,1319.0,40.0,200.0,3402.0
10,14:00,191.0,1319.0,40.0,200.0,2436.0
10,14:30,191.0,1319.0,40.0,200.0,2720.0
10,15:00,191.0,1331.0,40.0,200.0,2578.0
10,15:30,191.0,1331.0,40.0,200.0,2458.0
10,16:00,3036.0,876.0,40.0,200.0,2314.0
10,16:30,3672.0,901.0,40.0,200.0,2636.0
10,17:00,4440.0,901.0,40.0,200.0,3016.0
10,17:30,4437.0,901.0,40.0,200.0,3396.0
10,18:00,4437.0,712.0,420.0,200.0,3722.0
10,18:30,4434.0,719.0,420.0,200.0,3938.0
10,19:00,4434.0,713.0,420.0,294.0,4000.0
10,19:30,4431.0,709.0,420.0,487.0,4000.0
10,20:00,4482.0,660.0,420.0,200.0,3790.0
10,20:30,4479.0,317.0,800.0,200.0,3472.0
10,21:00,4476.0,1091.0,40.0,200.0,3036.0
10,21:30,4476.0,1091.0,40.0,2614.0,200.0
10,22:00,4473.0,912.0,40.0,200.0,2344.0
10,22:30,4473.0,912.0,40.0,200.0,2040.0
10,23:00,4470.0,939.0,40.0,200.0,1870.0
10,23:30,4467.0,763.9,31.21,200.0,1505.0
11,00:00,694.0,571.0,800.0,200.0,200.0
11,00:30,694.0,575.0,800.0,200.0,200.0
11,01:00,694.0,1338.0,40.0,200.0,200.0
11,01:30,694.0,582.0,800.0,200.0,200.0
11,02:00,694.0,585.0,800.0,200.0,200.0
11,02:30,694.0,1348.0,40.0,200.0,200.0
11,03:00,694.0,1351.0,40.0,200.0,200.0
11,03:30,694.0,1355.0,40.0,200.0,200.0
11,04:00,694.0,1357.0,40.0,200.0,200.0
11,04:30,694.0,600.0,800.0,200.0,200.0
11,05:00,694.0,603.0,800.0,200.0,200.0
11,05:30,694.0,606.0,800.0,200.0,200.0
11,06:00,694.0,1368.0,40.0,200.0,200.0
11,06:30,694.0,1371.0,40.0,200.0,200.0
11,07:00,1454.0,1373.0,40.0,1500.0,4000.0
11,07:30,1644.0,1376.0,40.0,1500.0,4000.0
11,08:00,1193.0,1378.0,40.0,1500.0,4000.0
